Fund,Year,L2_Norm,Sector
FREAX,2011,0.12728759730130645,real estate
FREAX,2012,0.09066731508510886,real estate
FREAX,2013,0.1075732846120298,real estate
FREAX,2014,0.08476931882077174,real estate
FREAX,2015,0.12305832413432055,real estate
FREAX,2016,0.13165222934105264,real estate
FREAX,2017,0.09057119554190468,real estate
FREAX,2018,0.13271271290055184,real estate
FREAX,2019,0.11143825473005843,real estate
FREAX,2020,0.1914009072599681,real estate
FREAX,2021,0.11454512496256133,real estate
FREAX,2022,0.14424890111513752,real estate
FREAX,2023,0.14126694045561944,real estate
FREAX,2024,0.13297907205140955,real estate
FREAX,2025,0.1287612832921119,real estate
FRESX,1999,0.10303057903655535,real estate
FRESX,2000,0.10107170317415223,real estate
FRESX,2001,0.08355415481971558,real estate
FRESX,2002,0.11972278811968168,real estate
FRESX,2003,0.08578638931229318,real estate
FRESX,2004,0.14779288552643938,real estate
FRESX,2005,0.11768540264602806,real estate
FRESX,2006,0.11627102313590772,real estate
FRESX,2007,0.16266376678943134,real estate
FRESX,2008,0.4478173663285095,real estate
FRESX,2009,0.3555767918397559,real estate
FRESX,2010,0.13960668622516637,real estate
FRESX,2011,0.1299450146260988,real estate
FRESX,2012,0.09579518607422847,real estate
FRESX,2013,0.11069708488783297,real estate
FRESX,2014,0.09257561967368212,real estate
FRESX,2015,0.12616263341864267,real estate
FRESX,2016,0.13454118675085855,real estate
FRESX,2017,0.09531086739177454,real estate
FRESX,2018,0.13865494025046726,real estate
FRESX,2019,0.11110652363013983,real estate
FRESX,2020,0.20350720940639525,real estate
FRESX,2021,0.11262936916804227,real estate
FRESX,2022,0.1455957172688196,real estate
FRESX,2023,0.13668785669859,real estate
FRESX,2024,0.14125061560530103,real estate
FRESX,2025,0.13341392528352558,real estate
IARAX,1999,0.10207023011008326,real estate
IARAX,2000,0.10133480846317418,real estate
IARAX,2001,0.0841743898814746,real estate
IARAX,2002,0.11666215115490985,real estate
IARAX,2003,0.08744893250823896,real estate
IARAX,2004,0.14401207786365258,real estate
IARAX,2005,0.11124826598472917,real estate
IARAX,2006,0.11131959700129927,real estate
IARAX,2007,0.1567108830913709,real estate
IARAX,2008,0.4314057061520549,real estate
IARAX,2009,0.32125342428671905,real estate
IARAX,2010,0.12637094414553712,real estate
IARAX,2011,0.12138414849452628,real estate
IARAX,2012,0.09105879135288408,real estate
IARAX,2013,0.10382148967235652,real estate
IARAX,2014,0.08096295869595255,real estate
IARAX,2015,0.11617759233116355,real estate
IARAX,2016,0.12311086672816315,real estate
IARAX,2017,0.08747264214393664,real estate
IARAX,2018,0.12700552886962213,real estate
IARAX,2019,0.15269288777387713,real estate
IARAX,2020,0.19451873475069117,real estate
IARAX,2021,0.11266888805523607,real estate
IARAX,2022,0.152558981576439,real estate
IARAX,2023,0.14398295017707394,real estate
IARAX,2024,0.13991463050874542,real estate
IARAX,2025,0.13092456304133648,real estate
PHRAX,1999,0.1098438318764381,real estate
PHRAX,2000,0.099889208343454,real estate
PHRAX,2001,0.08748434993295785,real estate
PHRAX,2002,0.12027457562320717,real estate
PHRAX,2003,0.08864668572962131,real estate
PHRAX,2004,0.15668724886130328,real estate
PHRAX,2005,0.11980035728405933,real estate
PHRAX,2006,0.11878916396249803,real estate
PHRAX,2007,0.1692772399478922,real estate
PHRAX,2008,0.4418191414333962,real estate
PHRAX,2009,0.3405980751485237,real estate
PHRAX,2010,0.13693482072994173,real estate
PHRAX,2011,0.1304871239421831,real estate
PHRAX,2012,0.09582788308238455,real estate
PHRAX,2013,0.11137191619386587,real estate
PHRAX,2014,0.09041042456565952,real estate
PHRAX,2015,0.12613054908156085,real estate
PHRAX,2016,0.13233676797120725,real estate
PHRAX,2017,0.09631611836446964,real estate
PHRAX,2018,0.13964367491875554,real estate
PHRAX,2019,0.11048575387444694,real estate
PHRAX,2020,0.20875187042944093,real estate
PHRAX,2021,0.1187870148202298,real estate
PHRAX,2022,0.1480695925452064,real estate
PHRAX,2023,0.14248282758714545,real estate
PHRAX,2024,0.13768852136314902,real estate
PHRAX,2025,0.12897688697338824,real estate
RPFRX,1999,0.09970356979435428,real estate
RPFRX,2000,0.09924413867165315,real estate
RPFRX,2001,0.08288160081565601,real estate
RPFRX,2002,0.11792709325963881,real estate
RPFRX,2003,0.08711755508921995,real estate
RPFRX,2004,0.14378397182664948,real estate
RPFRX,2005,0.10859794608782107,real estate
RPFRX,2006,0.09876350225345402,real estate
RPFRX,2007,0.12657512748625513,real estate
RPFRX,2008,0.3428296989399701,real estate
RPFRX,2009,0.2601203743622169,real estate
RPFRX,2010,0.10755802693615707,real estate
RPFRX,2011,0.1082965186012603,real estate
RPFRX,2012,0.0821943679249984,real estate
RPFRX,2013,0.10343432300274173,real estate
RPFRX,2014,0.07724456719602152,real estate
RPFRX,2015,0.10711018268672881,real estate
RPFRX,2016,0.11893329159444482,real estate
RPFRX,2017,0.0906402582076567,real estate
RPFRX,2018,0.12698010191525055,real estate
RPFRX,2019,0.10402705735773851,real estate
RPFRX,2020,0.21952486406878272,real estate
RPFRX,2021,0.12035017497252838,real estate
RPFRX,2022,0.14080170935968325,real estate
RPFRX,2023,0.1639962200992664,real estate
RPFRX,2024,0.1435873781156991,real estate
RPFRX,2025,0.13830812890744712,real estate
SOAAX,1999,0.088807709841588,real estate
SOAAX,2000,0.09471521350505889,real estate
SOAAX,2001,0.08112203336685672,real estate
SOAAX,2002,0.12373548305718098,real estate
SOAAX,2003,0.07998473721289326,real estate
SOAAX,2004,0.16006422343552837,real estate
SOAAX,2005,0.11562374682666846,real estate
SOAAX,2006,0.10448433123905122,real estate
SOAAX,2007,0.15946585082335582,real estate
SOAAX,2008,0.4349865942905581,real estate
SOAAX,2009,0.340982022692184,real estate
SOAAX,2010,0.1424125609986712,real estate
SOAAX,2011,0.12938278396349037,real estate
SOAAX,2012,0.09558644354442693,real estate
SOAAX,2013,0.09492439641623716,real estate
SOAAX,2014,0.08138147608346184,real estate
SOAAX,2015,0.11204834969891964,real estate
SOAAX,2016,0.11962620397056127,real estate
SOAAX,2017,0.08435806455482434,real estate
SOAAX,2018,0.12470538727216096,real estate
SOAAX,2019,0.09914462419701225,real estate
SOAAX,2020,0.18252347325071494,real estate
SOAAX,2021,0.11197493249482855,real estate
SOAAX,2022,0.13787479497533878,real estate
SOAAX,2023,0.13623214566094563,real estate
SOAAX,2024,0.13098172717375522,real estate
SOAAX,2025,0.1229054154010882,real estate
SPY,1999,7.295920722536886e-06,real estate
SPY,2000,7.919289927774363e-06,real estate
SPY,2001,7.122641856693431e-06,real estate
SPY,2002,8.58067931814203e-06,real estate
SPY,2003,8.64934192944911e-06,real estate
SPY,2004,7.650076521510294e-06,real estate
SPY,2005,6.157244905375693e-06,real estate
SPY,2006,5.838773460298096e-06,real estate
SPY,2007,6.776067706460308e-06,real estate
SPY,2008,6.183331002242675e-06,real estate
SPY,2009,6.491415219928968e-06,real estate
SPY,2010,5.430407568406071e-06,real estate
SPY,2011,4.790213669406377e-06,real estate
SPY,2012,5.544198958431018e-06,real estate
SPY,2013,6.24315814547322e-06,real estate
SPY,2014,5.343786278397521e-06,real estate
SPY,2015,4.824160114454516e-06,real estate
SPY,2016,4.808953814569827e-06,real estate
