Fund,Year,L2_Norm,Sector
FSMEX,2013,0.0674331547804512,healthcare
FSMEX,2014,0.1715843590842261,healthcare
FSMEX,2015,0.0931849494827311,healthcare
FSMEX,2016,0.1177817307485284,healthcare
FSMEX,2017,0.0827836817705651,healthcare
FSMEX,2018,0.0797163338284409,healthcare
FSMEX,2019,0.1009691173293169,healthcare
FSMEX,2020,0.1435146733979141,healthcare
FSMEX,2021,0.1267883516588751,healthcare
FSMEX,2022,0.1454078271763993,healthcare
FSMEX,2023,0.1225165608595757,healthcare
FSMEX,2024,0.1147763434374688,healthcare
FSMEX,2025,0.1238224488498734,healthcare
FSPHX,1999,0.1438275740062244,healthcare
FSPHX,2000,0.2230848074620351,healthcare
FSPHX,2001,0.1653846155708402,healthcare
FSPHX,2002,0.1504550866750706,healthcare
FSPHX,2003,0.0913650064719895,healthcare
FSPHX,2004,0.0817134821236643,healthcare
FSPHX,2005,0.0673749677082946,healthcare
FSPHX,2006,0.0659592511698352,healthcare
FSPHX,2007,0.0534820970256923,healthcare
FSPHX,2008,0.1159325582466785,healthcare
FSPHX,2009,0.1243376526634966,healthcare
FSPHX,2010,0.0710282380108307,healthcare
FSPHX,2011,0.0719291328070732,healthcare
FSPHX,2012,0.0677094677399527,healthcare
FSPHX,2013,0.0765806401703957,healthcare
FSPHX,2014,0.1584050298228956,healthcare
FSPHX,2015,0.1237610147190931,healthcare
FSPHX,2016,0.1268205358844844,healthcare
FSPHX,2017,0.0808324054062099,healthcare
FSPHX,2018,0.0795816653213817,healthcare
FSPHX,2019,0.1004068521525927,healthcare
FSPHX,2020,0.1348204765315341,healthcare
FSPHX,2021,0.1023523472269407,healthcare
FSPHX,2022,0.1309328908919738,healthcare
FSPHX,2023,0.0973773576484716,healthcare
FSPHX,2024,0.1038845473809969,healthcare
FSPHX,2025,0.1305575560055643,healthcare
PHSTX,1999,0.1230834068523732,healthcare
PHSTX,2000,0.2134472793059645,healthcare
PHSTX,2001,0.1673820708626146,healthcare
PHSTX,2002,0.1334965780581988,healthcare
PHSTX,2003,0.0863749352403582,healthcare
PHSTX,2004,0.0745426972198654,healthcare
PHSTX,2005,0.0647069385301086,healthcare
PHSTX,2006,0.0597193108825271,healthcare
PHSTX,2007,0.053583183904658,healthcare
PHSTX,2008,0.1178330743952453,healthcare
PHSTX,2009,0.1104689339345594,healthcare
PHSTX,2010,0.067198134922359,healthcare
PHSTX,2011,0.067015100643735,healthcare
PHSTX,2012,0.0548053408217895,healthcare
PHSTX,2013,0.0568915161163279,healthcare
PHSTX,2014,0.0842488806507171,healthcare
PHSTX,2015,0.1063113897238933,healthcare
PHSTX,2016,0.1127151072301295,healthcare
PHSTX,2017,0.0684569084155315,healthcare
PHSTX,2018,0.064403788825818,healthcare
PHSTX,2019,0.0848412774957332,healthcare
PHSTX,2020,0.11236881043371,healthcare
PHSTX,2021,0.0788231027793046,healthcare
PHSTX,2022,0.0980542439697568,healthcare
PHSTX,2023,0.0902089832043289,healthcare
PHSTX,2024,0.0904403454617822,healthcare
PHSTX,2025,0.1385515176684205,healthcare
PRHSX,1999,0.1337998710359764,healthcare
PRHSX,2000,0.2993815699828575,healthcare
PRHSX,2001,0.2108403437749744,healthcare
PRHSX,2002,0.1795508541981079,healthcare
PRHSX,2003,0.1188359452709158,healthcare
PRHSX,2004,0.1063966732991158,healthcare
PRHSX,2005,0.1005381520204226,healthcare
PRHSX,2006,0.0814843371904837,healthcare
PRHSX,2007,0.0569176422435647,healthcare
PRHSX,2008,0.1410592165971979,healthcare
PRHSX,2009,0.1207643435208581,healthcare
PRHSX,2010,0.0807081390771666,healthcare
PRHSX,2011,0.0900789559181104,healthcare
PRHSX,2012,0.0845862775841221,healthcare
PRHSX,2013,0.0856876008678405,healthcare
PRHSX,2014,0.1149890984273287,healthcare
PRHSX,2015,0.1269715805736926,healthcare
PRHSX,2016,0.1301635304140917,healthcare
PRHSX,2017,0.0920117515817709,healthcare
PRHSX,2018,0.0866357605764573,healthcare
PRHSX,2019,0.1050268563839823,healthcare
PRHSX,2020,0.1357239174907415,healthcare
PRHSX,2021,0.1191060643779365,healthcare
PRHSX,2022,0.1150981542908841,healthcare
PRHSX,2023,0.0892386205496946,healthcare
PRHSX,2024,0.099652645678223,healthcare
PRHSX,2025,0.1328608900195216,healthcare
SPY,1999,7.295920722536886e-06,healthcare
SPY,2000,7.919289927774363e-06,healthcare
SPY,2001,7.122641856693431e-06,healthcare
SPY,2002,8.58067931814203e-06,healthcare
SPY,2003,8.64934192944911e-06,healthcare
SPY,2004,7.650076521510294e-06,healthcare
SPY,2005,6.157244905375693e-06,healthcare
