Date,Daily_Return,Year
1999-01-04,0.0,1999
1999-01-05,0.005093810846700908,1999
1999-01-06,0.0025330766330058374,1999
1999-01-07,-0.005897140080918684,1999
1999-01-08,-0.001694720543937156,1999
1999-01-11,-0.002546257379369421,1999
1999-01-12,-0.002553035798746439,1999
1999-01-13,-0.0008533762611400153,1999
1999-01-14,-0.005977897759582906,1999
1999-01-15,0.001718014729374051,1999
1999-01-19,0.004288465551278486,1999
1999-01-20,-0.002562129140398217,1999
1999-01-21,-0.0008569526751666112,1999
1999-01-22,0.0008576876729124994,1999
1999-01-25,0.0025687105084450934,1999
1999-01-26,-0.0017082102683720901,1999
1999-01-27,-0.004276993495417436,1999
1999-01-28,-0.0068732769025253715,1999
1999-01-29,-0.003459998367925321,1999
1999-02-01,0.0,1999
1999-02-02,0.0034720115221251735,1999
1999-02-03,0.004325092299484856,1999
1999-02-04,-0.000861274500272402,1999
1999-02-05,-0.0051720075865763215,1999
1999-02-08,0.0017328079341736302,1999
1999-02-09,0.0,1999
1999-02-10,-0.007785185006988216,1999
1999-02-11,-0.0043588379804215815,1999
1999-02-12,-0.007881574974230365,1999
1999-02-16,0.0,1999
1999-02-17,-0.0035299479599060213,1999
1999-02-18,0.0035424526333522888,1999
1999-02-19,0.0,1999
1999-02-22,0.009709402301738113,1999
1999-02-23,0.002622026721316839,1999
1999-02-24,-0.0008722620110022117,1999
1999-02-25,-0.0034896198322318384,1999
1999-02-26,-0.003503272362929244,1999
1999-03-01,0.002636331950896187,1999
1999-03-02,-0.0008761799205406762,1999
1999-03-03,-0.002631418836699928,1999
1999-03-04,0.0,1999
1999-03-05,0.0052769147735485245,1999
1999-03-08,-0.0008746465562521344,1999
1999-03-09,0.000875412232546724,1999
1999-03-10,-0.0017500564126514684,1999
1999-03-11,-0.0017527421602351323,1999
1999-03-12,-0.0008781970725167954,1999
1999-03-15,-0.005271897247644541,1999
1999-03-16,-0.004417269809144364,1999
1999-03-17,0.0,1999
1999-03-18,-0.0044363848195632105,1999
1999-03-19,-0.0008910169704373638,1999
1999-03-22,-0.00802951471226454,1999
