Fund,I_without_fund,marginal_impact
RPFRX,4.810000000000001,0.34702479338842807
DPREX,4.910000000000001,0.24702479338842842
SOAAX,5.080000000000001,0.07702479338842849
PHRAX,5.090000000000001,0.0670247933884287
STMDX,5.11,0.04702479338842913
IARAX,5.110000000000001,0.04702479338842824
FREAX,5.160000000000001,-0.002975206611571579
CSEIX,5.19,-0.03297520661157094
DFREX,5.2,-0.042975206611570727
FRESX,5.240000000000001,-0.08297520661157165
TRREX,5.260000000000001,-0.10297520661157122
