Date,Adj_Close,Daily_Return,Year
1999-01-05,2.558664560317993,0.0082290631774506,1999
1999-01-06,2.565258502960205,0.0025771032062884,1999
1999-01-07,2.5059080123901367,-0.0231362611220585,1999
1999-01-08,2.485025644302368,-0.0083332540478414,1999
1999-01-11,2.435567140579224,-0.0199026130118786,1999
1999-01-12,2.403693437576294,-0.0130867683636713,1999
1999-01-13,2.369622230529785,-0.0141745226383209,1999
1999-01-14,2.3366501331329346,-0.0139144953031095,1999
1999-01-15,2.4113872051239014,0.0319847079077948,1999
1999-01-19,2.357532262802124,-0.022333593795033,1999
1999-01-20,2.317965030670166,-0.0167833258345015,1999
1999-01-21,2.247623920440674,-0.0303460618683946,1999
1999-01-22,2.247623920440674,0.0,1999
1999-01-25,2.236632823944092,-0.0048900958904313,1999
1999-01-26,2.171787977218628,-0.0289921734275168,1999
1999-01-27,2.1838767528533936,0.0055662779983927,1999
1999-01-28,2.1948676109313965,0.0050327281810398,1999
1999-01-29,2.2003626823425293,0.0025036003920075,1999
1999-02-01,2.197065830230713,-0.0014983221349248,1999
1999-02-02,2.1542019844055176,-0.0195095864836668,1999
1999-02-03,2.197065830230713,0.0198977840218748,1999
1999-02-04,2.159697294235229,-0.0170083824896404,1999
1999-02-05,2.1432106494903564,-0.0076337757096237,1999
1999-02-08,2.13881516456604,-0.0020508879635147,1999
1999-02-09,2.112436056137085,-0.0123335147730296,1999
1999-02-10,2.1454086303710938,0.0156087916309779,1999
1999-02-11,2.169588804244995,0.0112706612304989,1999
1999-02-12,2.137716054916382,-0.0146906866712491,1999
1999-02-16,2.2014622688293457,0.029819776001756,1999
1999-02-17,2.1651926040649414,-0.0164752606837504,1999
1999-02-18,2.111337423324585,-0.0248731593851043,1999
1999-02-19,2.127824306488037,0.0078087391344068,1999
1999-02-22,2.156400442123413,0.0134297439634669,1999
1999-02-23,2.136616945266724,-0.0091743149696299,1999
1999-02-24,2.1245267391204834,-0.005658574492271,1999
1999-02-25,2.092653274536133,-0.0150026186997042,1999
1999-02-26,2.0970492362976074,0.0021006641735472,1999
1999-03-01,2.092653274536133,-0.0020962606339351,1999
1999-03-02,2.076167106628418,-0.0078781172726137,1999
1999-03-03,2.066275119781494,-0.0047645427072524,1999
1999-03-04,2.0739688873291016,0.0037234961956185,1999
1999-03-05,2.1058425903320312,0.0153684576454651,1999
1999-03-08,2.109139442443848,0.001565573859581,1999
1999-03-09,2.099247455596924,-0.0046900582521286,1999
1999-03-10,2.078364610671997,-0.0099477766993356,1999
1999-03-11,2.0981483459472656,0.0095188953726805,1999
1999-03-12,2.0618789196014404,-0.0172863975113496,1999
1999-03-15,2.04319429397583,-0.0090619412459108,1999
1999-03-16,2.049788475036621,0.0032273881540454,1999
1999-03-17,2.0464916229248047,-0.0016083865003473,1999
1999-03-18,2.047590732574463,0.0005370701923945,1999
1999-03-19,2.0113213062286377,-0.0177132206005948,1999
1999-03-22,1.9849424362182615,-0.0131151944389422,1999
1999-03-23,1.913502812385559,-0.0359907786388054,1999
1999-03-24,1.961862564086914,0.025272892931401,1999
1999-03-25,1.973951816558838,0.0061621301579555,1999
1999-03-26,1.9552679061889648,-0.0094652312245617,1999
1999-03-29,1.954169511795044,-0.0005617615828726,1999
1999-03-30,1.97065532207489,0.0084362232551171,1999
1999-03-31,2.014618396759033,0.0223088605052732,1999
1999-04-01,1.990438461303711,-0.0120022409674314,1999
1999-04-05,1.986042022705078,-0.0022087789620751,1999
1999-04-06,1.9211963415145876,-0.0326507095263614,1999
1999-04-07,1.9222954511642456,0.0005720964723427,1999
1999-04-08,1.887124300003052,-0.018296433641297,1999
1999-04-09,1.9420783519744875,0.0291205258558466,1999
1999-04-12,1.9530699253082275,0.0056596961304702,1999
1999-04-13,1.990438461303711,0.0191332299531394,1999
1999-04-14,2.051987409591675,0.0309223065593549,1999
1999-04-15,2.065176725387573,0.0064275812484264,1999
1999-04-16,2.083859920501709,0.0090467778783578,1999
1999-04-19,2.0849595069885254,0.0005276681393016,1999
1999-04-20,2.158597707748413,0.0353187678288531,1999
1999-04-21,2.23003888130188,0.0330961036866779,1999
1999-04-22,2.2190465927124023,-0.0049291914511644,1999
1999-04-23,2.2333359718322754,0.0064394227533577,1999
1999-04-26,2.243227243423462,0.0044289223457372,1999
1999-04-27,2.23773193359375,-0.0024497339027166,1999
1999-04-28,2.225641965866089,-0.0054027774936584,1999
1999-04-29,2.213552236557007,-0.0054320189385795,1999
1999-04-30,2.2014622688293457,-0.0054617946339798,1999
1999-05-03,2.216848850250244,0.006989255114093,1999
1999-05-04,2.2245428562164307,0.0034706948853631,1999
1999-05-05,2.249821186065674,0.0113633818195966,1999
1999-05-06,2.2344346046447754,-0.006839024148317,1999
1999-05-07,2.23003888130188,-0.0019672642617322,1999
1999-05-10,2.2575154304504395,0.0123211076627143,1999
1999-05-11,2.2871901988983154,0.0131448795643247,1999
1999-05-12,2.2509210109710693,-0.0158575303202663,1999
1999-05-13,2.221245527267456,-0.0131837072731445,1999
1999-05-14,2.176182985305786,-0.0202870603040021,1999
1999-05-17,2.181679010391236,0.0025255344438219,1999
1999-05-18,2.173985242843628,-0.0035265350727409,1999
1999-05-19,2.189372301101685,0.007077811732489,1999
1999-05-20,2.245426177978516,0.0256027158325813,1999
1999-05-21,2.216848850250244,-0.0127269059248248,1999
1999-05-24,2.157498598098755,-0.0267723494747013,1999
1999-05-25,2.1553008556365967,-0.0010186530197956,1999
1999-05-26,2.1498053073883057,-0.0025497824277844,1999
1999-05-27,2.137716054916382,-0.0056234173533651,1999
1999-05-28,2.173985242843628,0.0169663262077455,1999
1999-06-01,2.173985242843628,0.0,1999
1999-06-02,2.186075448989868,0.005561310126662,1999
1999-06-03,2.1937685012817383,0.0035191156350184,1999
1999-06-04,2.239929676055908,0.0210419534910815,1999
1999-06-07,2.23773193359375,-0.0009811658310755,1999
1999-06-08,2.2278406620025635,-0.0044202218517306,1999
1999-06-09,2.198164463043213,-0.0133206110587259,1999
1999-06-10,2.171787977218628,-0.0119993231935287,1999
1999-06-11,2.2190465927124023,0.0217602344195209,1999
1999-06-14,2.197065830230713,-0.0099054984036283,1999
1999-06-15,2.2058587074279785,0.0040021000173409,1999
1999-06-16,2.2113540172576904,0.0024912338270837,1999
1999-06-17,2.176182985305786,-0.0159047496137774,1999
1999-06-18,2.1662914752960205,-0.0045453484732469,1999
1999-06-21,2.1454086303710938,-0.0096399054158089,1999
1999-06-22,2.132219791412353,-0.0061474717552799,1999
1999-06-23,2.1245267391204834,-0.0036080015403919,1999
1999-06-24,2.093751907348633,-0.0144854998551775,1999
1999-06-25,2.086058616638184,-0.0036744041562171,1999
1999-06-28,2.092653274536133,0.0031613003802246,1999
1999-06-29,2.1267247200012207,0.0162814575542336,1999
1999-06-30,2.117931842803955,-0.0041344688922695,1999
1999-07-01,2.112436056137085,-0.0025948836293023,1999
1999-07-02,2.1058425903320312,-0.003121261723354,1999
1999-07-06,2.1025447845458984,-0.0015660267302376,1999
1999-07-07,2.112436056137085,0.0047044284925055,1999
1999-07-08,2.159697294235229,0.0223728609255842,1999
1999-07-09,2.1542019844055176,-0.0025444815087652,1999
1999-07-12,2.1410133838653564,-0.0061222673805124,1999
1999-07-13,2.0453925132751465,-0.0446615006290046,1999
1999-07-14,2.020113945007324,-0.0123587859561221,1999
1999-07-15,2.0904552936553955,0.0348204856572169,1999
1999-07-16,2.1157338619232178,0.0120923744911185,1999
1999-07-19,2.059680223464966,-0.0264937095667121,1999
1999-07-20,2.042095184326172,-0.0085377520929976,1999
1999-07-21,2.0442934036254883,0.0010764529078706,1999
1999-07-22,2.0453925132751465,0.0005376477015035,1999
1999-07-23,2.0398969650268555,-0.0026867939589215,1999
1999-07-26,2.0574827194213867,0.0086209032593465,1999
1999-07-27,2.04319429397583,-0.0069446150437535,1999
1999-07-28,2.026707649230957,-0.0080690538307993,1999
1999-07-29,1.9981322288513184,-0.0140994288892538,1999
1999-07-30,1.9981322288513184,0.0,1999
1999-08-02,1.995933532714844,-0.0011003756932235,1999
1999-08-03,1.9530699253082275,-0.0214754683480434,1999
1999-08-04,1.9080076217651367,-0.0230725500194158,1999
1999-08-05,1.937682628631592,0.0155528764811756,1999
1999-08-06,1.9277905225753784,-0.0051051219173076,1999
1999-08-09,1.9189977645874023,-0.0045610546815167,1999
1999-08-10,1.880530834197998,-0.0200453231886255,1999
1999-08-11,1.876133680343628,-0.0023382513992361,1999
1999-08-12,1.8948181867599487,0.0099590485539913,1999
1999-08-13,1.9124038219451904,0.00928090901181,1999
1999-08-16,1.9113041162490845,-0.0005750384325143,1999
1999-08-17,1.9047095775604248,-0.0034502822615175,1999
1999-08-18,1.886025667190552,-0.0098093224237385,1999
1999-08-19,1.8827284574508667,-0.0017482316370575,1999
1999-08-20,1.9288891553878784,0.0245179796132211,1999
1999-08-23,1.937682628631592,0.0045588276646955,1999
1999-08-24,1.9222954511642456,-0.0079410204952978,1999
1999-08-25,1.9398809671401975,0.009148185813633,1999
1999-08-26,1.9244940280914309,-0.0079318985594516,1999
1999-08-27,1.9058088064193728,-0.0097091606413498,1999
1999-08-30,1.884926199913025,-0.0109573460023945,1999
