Fund,I_without_fund,marginal_impact
MMUFX,7.135802469135803,0.39419753086419806
ICTUX,7.308641975308642,0.22135802469135957
FUGAX,7.382716049382716,0.14728395061728516
EVUAX,7.395061728395061,0.13493827160494032
PRUAX,7.4567901234567895,0.07320987654321165
FSUTX,7.48148148148148,0.04851851851852107
FIUIX,7.530864197530864,-0.0008641975308627536
GASFX,7.54320987654321,-0.013209876543208487
FKUTX,7.555555555555555,-0.02555555555555422
BULIX,7.580246913580247,-0.05024691358024569
