Fund,I_without_fund,marginal_impact
PRNEX,7.000000000000001,1.333333333333333
VGENX,7.840000000000002,0.4933333333333323
ICPAX,7.880000000000001,0.45333333333333314
FSENX,8.320000000000002,0.013333333333331865
FNARX,8.400000000000002,-0.0666666666666682
RYEIX,8.56,-0.22666666666666657
