Fund,I_without_fund,marginal_impact
ICTUX,8.518518518518519,0.3414814814814857
MMUFX,8.543209876543212,0.31679012345679247
FUGAX,8.740740740740742,0.1192592592592625
PRUAX,8.740740740740744,0.11925925925926073
EVUAX,8.777777777777779,0.0822222222222262
FKUTX,8.80246913580247,0.057530864197534726
FSUTX,8.80246913580247,0.057530864197534726
GASFX,8.814814814814815,0.04518518518518988
FIUIX,8.8641975308642,-0.004197530864194832
BULIX,8.901234567901236,-0.041234567901231145
