Date,Fund_Return,SPY_Return,Residual
1999-01-05,0.0244580668269969,0.0114301361336019,0.010744309996304834
1999-01-06,0.0293315586619851,0.0241087440913316,0.0007186732275153394
1999-01-07,0.0013254898220924,-0.00490469989152,0.00680743834575156
1999-01-08,0.0072799299073573,0.0073927808818474,-0.0016893726965318632
1999-01-11,0.0177398911781256,-0.0095399053042989,0.02866885105982707
1999-01-12,-0.0290511425712103,-0.0180289888331161,-0.008146328270337518
1999-01-13,0.0126329441945971,-0.0070430694643736,0.020627774524726753
1999-01-14,-0.0164148114339048,-0.0174769679560642,0.0038413015216320276
1999-01-15,0.0407206801365997,0.0260378212502239,0.009840860605518507
1999-01-19,0.0275820775957171,0.0065328463668903,0.019623317708495965
1999-01-20,-0.0012484198210673,0.0079879394708821,-0.010917116584570395
1999-01-21,-0.034375160557028,-0.0264978868569926,-0.003518212614142275
1999-01-22,-0.0103559521258542,-0.0022900933755404,-0.007946530086153833
1999-01-25,0.0104643201240888,0.0101993801226749,-0.00180312713162392
1999-01-26,0.0297735045427434,0.0181724577092745,0.008136581653215402
1999-01-27,-0.0138280562334285,-0.0116508276691498,-0.00041846883399314534
1999-01-28,0.0305931361296678,0.0168049136974601,0.010563267750483482
1999-01-29,0.0197896039476928,0.0076461826338987,0.010522519023786939
1999-02-01,-0.0036385712710831,-0.0058750959548181,0.0029837276594883127
1999-02-02,-0.0225198158620784,-0.0061559867110634,-0.015567431206412883
1999-02-03,0.0130760351959982,0.0101583994799185,0.000856745898061978
1999-02-04,-0.0411800724016742,-0.014961860313886,-0.023879560907913874
1999-02-05,-0.0282049998278942,-0.0114546069062992,-0.015025999129316653
1999-02-08,0.0184694943770478,0.0020153903793898,0.015819373888100768
1999-02-09,-0.0446892116033805,-0.022372465494127,-0.018680207822427252
1999-02-10,0.0,0.0064283467336547,-0.007835958276838069
1999-02-11,0.0596610837678404,0.0229941933026314,0.03235795060204633
1999-02-12,-0.0326295184973063,-0.0119882825241451,-0.018823374685739053
1999-02-16,-0.0079367067732462,-0.0060669716672651,-0.00108892718066359
1999-02-17,-0.0353332764470576,-0.0010169853895025,-0.03441993344645323
1999-02-18,0.0117486342300419,0.0078919541759043,0.0021927335446819025
1999-02-19,0.0150274203406344,0.0042942932602552,0.009699271852814457
1999-02-22,0.0397037040930396,0.0266596425794465,0.00809315797245052
1999-02-23,0.0090613475249683,-0.0004899031488825,0.009355295548304924
1999-02-24,-0.0096213724388012,-0.0176469820136141,0.010834530692150093
1999-02-25,-0.0161914885719692,-0.0094814818869096,-0.005331184335434572
1999-02-26,-0.0329167706819969,-0.0040298927042671,-0.02846284233451518
1999-03-01,-0.0006805585232145,0.0027829317219738,-0.004232646894597966
1999-03-02,-0.0190734709011071,-0.0088283047951532,-0.008980740638274132
1999-03-03,0.0020832666640993,0.0053435846483056,-0.004477945215657777
1999-03-04,0.0090091047058424,0.01265514926463,-0.006144213016814672
1999-03-05,0.0295328034042061,0.0201200295330181,0.005607212613297094
1999-03-08,0.0286857664125896,0.0064925629264263,0.020774345173434305
1999-03-09,-0.0116730965663873,-0.0024340125142094,-0.009094549512117248
1999-03-10,0.0032808206427059,0.0087843029443641,-0.007323714017695464
1999-03-11,0.0,0.0111272737127587,-0.013357851342294716
1999-03-12,-0.0215828757590418,-0.0095691928014899,-0.010619498992727579
1999-03-15,0.0220589718069228,0.0142513290453658,0.005029920730318653
1999-03-16,0.0117723441764068,-0.0038103001715722,0.015968220741235526
1999-03-17,0.0032321695503438,-0.0043036037706517,0.008007746488265216
1999-03-18,0.0135309360631565,0.0160865400305953,-0.00565474329434104
1999-03-19,-0.0235220294810512,-0.0169977956821139,-0.00382901062517833
1999-03-22,-0.0006509997473419,0.0019282072606696,-0.003198667940088797
1999-03-23,-0.0299672767971826,-0.0288603037578478,0.0036658397392055897
1999-03-24,0.0094023318501614,0.0056961570222779,0.002426798369841705
1999-03-25,0.0252825627694064,0.020438192349744,0.0009830863958574416
1999-03-26,-0.0032446906947625,-0.0072396643682093,0.004981166003944913
1999-03-29,0.041015717239067,0.0201757534751316,0.017024643062077564
1999-03-30,-0.0018762348108872,-0.0052421841400396,0.00400230466638507
1999-03-31,0.0037595233703944,-0.0160482035791386,0.022336639367646648
1999-04-01,0.0156054001211427,0.0075463502810153,0.006455632103744755
1999-04-05,0.0356482954979138,0.0236772419708026,0.007542485099441568
1999-04-06,0.0011870990469833,-0.002359914490799,0.0036785706128592
1999-04-07,-0.0183760193081136,0.0080431700634802,-0.028109619703365972
1999-04-08,0.0144928834969693,0.0126740730441876,-0.0006826722999494148
1999-04-09,0.002976115066841,0.0002311185767804,0.0024227622309204457
1999-04-12,-0.0207713362628397,0.0106576094913459,-0.03357726679026639
1999-04-13,-0.0090907961295567,-0.0064190687669315,-0.0018292534498562689
1999-04-14,-0.0103976580055642,-0.0168435137630561,0.009114058126780697
1999-04-15,-0.0074166886657968,-0.0037550363379371,-0.0032857547955613825
1999-04-16,-0.0149440315395206,-0.0084804928963144,-0.0052600286565388284
1999-04-19,-0.0625788159704406,-0.0154429289117038,-0.04471298193259477
1999-04-20,0.0209036077079285,0.012548047458597,0.005876149510788948
1999-04-21,0.0435929607492273,0.0285990409430643,0.00970335168025821
1999-04-22,0.0310127005434333,0.00949920517021,0.01956805628760027
1999-04-23,0.0055249254538112,-0.0025248853818993,0.008210260772756668
1999-04-26,0.0213675738391669,0.0057528522382253,0.014325415590857257
1999-04-27,-0.0119546180397587,0.0048045438432506,-0.017882381964978943
1999-04-28,-0.0284332670766337,-0.0136615539570521,-0.012660796492361914
1999-04-29,-0.0149440315395206,-0.0076171967146464,-0.006274521799374754
1999-04-30,0.0075855260892356,-0.0081420757725454,0.016871841760374776
1999-05-03,0.0006273121109272,0.0182930159854362,-0.02115128352901405
1999-05-04,-0.0156740115086921,-0.0142792278127105,0.0008243118065204766
1999-05-05,0.0178343652773314,0.0079437543152729,0.008217592220121157
1999-05-06,-0.0262827495743158,-0.0061424639660502,-0.019346256025757583
1999-05-07,0.0115679419334679,0.0075801352805231,0.0023784718403985963
1999-05-10,0.0120711241726727,-0.0049765087150867,0.017637458056362965
1999-05-11,0.0219713658918809,0.0101194357240235,0.009797864429005217
1999-05-12,0.0221129145504312,0.0078305036389498,0.012629226796956845
1999-05-13,-0.0096152345494129,0.0043416526463559,-0.014999036906053679
1999-05-14,-0.0212380922026461,-0.0259383720924029,0.008961348034257438
1999-05-17,0.0130192890933211,0.0030365301930508,0.009169187229691896
1999-05-18,0.0067319905361369,-0.0018628159672696,0.008639302164620213
1999-05-19,0.010334392613621,0.0072327611154683,0.0015531355022951696
1999-05-20,-0.0150421463474007,-0.0060227783661193,-0.008246300033249917
1999-05-21,-0.0061087591364944,-0.0055933563115868,0.00018245650865004927
1999-05-24,-0.0251996302627669,-0.0166392697426136,-0.005927929275402498
1999-05-25,-0.0296344179245362,-0.0162059369366374,-0.010871943283313302
1999-05-26,0.0240416218425225,0.0111431788191942,0.010665079786938961
1999-05-27,-0.0025379693383271,-0.01437451848462,0.014072333776265142
1999-05-28,0.0178116722802348,0.0127617088322329,0.002533132237669126
1999-06-01,-0.0174999685750615,-0.0034806058223754,-0.013691528748161652
1999-06-02,0.0171754568404463,0.0009636862793154,0.015761235015798267
1999-06-03,-0.0081299845023944,0.0055342392797561,-0.014915242104075944
1999-06-04,0.0346783515106716,0.0201007619000062,0.010775402869680928
1999-06-07,0.0176720823150311,0.0025801917868921,0.014358241579032732
1999-06-08,-0.022754486607088,-0.0098268030084229,-0.011488382000656239
1999-06-09,0.0189951304799149,-0.000945560988222,0.019824539870167576
1999-06-10,-0.0090197318890302,-0.0092239708447211,0.0015379610397606505
1999-06-11,-0.0066748594453073,-0.0083549504534394,0.002861613597816408
1999-06-14,-0.0097741219706171,0.0009627512899399,-0.011187245052643294
1999-06-15,0.0104875220964444,0.0067341867895918,0.0022921591956298233
1999-06-16,0.0396826030706165,0.0191110041889166,0.016942757466904792
1999-06-17,0.0058718408700395,0.009376311368616,-0.00542838606800433
1999-06-18,0.0064215251666563,0.001155195931358,0.004782252851910272
1999-06-21,0.0255220958973168,0.0023273060331288,0.022505431111544544
1999-06-22,-0.0203620029439466,-0.0069642597618426,-0.012459784980817299
1999-06-23,0.0098151732373228,-0.004908423780865,0.015301497849148924
1999-06-24,-0.0211550342818954,-0.007517015422539,-0.012603251500401254
1999-06-25,0.0011682632056055,-0.0024857351024877,0.003807591498403304
1999-06-28,0.0186698297406036,0.0122196614115455,0.00402827084431936
1999-06-29,0.0171820302796672,0.0093766795850589,0.005881370636064916
1999-06-30,0.0168920148368183,0.0181140816174192,-0.004676308021630753
1999-07-01,0.0110743484624811,0.0075273886623934,0.0019468629855107292
1999-07-02,0.0093099004977783,0.0099616514875617,-0.002678182531265297
1999-07-06,-0.0005426645358448,-0.0002237552240119,-0.0005614773592427806
1999-07-07,0.0005429591805365,0.0013449283464876,-0.0013192751236287068
1999-07-08,0.0168202697600028,0.0007838367539789,0.015617396154043336
1999-07-09,0.0090715458356724,0.0059291319755321,0.0018222343663521698
1999-07-12,-0.0026441397975204,-0.0044485850724736,0.0023018103444774666
1999-07-13,-0.0058324881652308,-0.003574265877577,-0.001913984740486617
1999-07-14,0.0176001169696244,0.0056047416673581,0.01073200925196343
1999-07-15,0.0062895167148373,0.0063547149356171,-0.0014599139532958435
1999-07-16,0.0062496974460173,0.005427905603248,-0.0004106032892252278
1999-07-19,-0.0175982213793668,-0.0066106931152771,-0.010111493425452128
1999-07-20,-0.0410958114911239,-0.0205189079779044,-0.01726499571793712
1999-07-21,0.0137361275647147,-0.0011322458173435,0.014784917606749399
1999-07-22,-0.0303523580743231,-0.0131504233597481,-0.01518053706671995
1999-07-23,0.0106205384619331,-0.001953090033879,0.012633934680497885
1999-07-26,-0.023230102712227,-0.0073662012165519,-0.014855547608863599
1999-07-27,0.028312625376357,0.0083480776010795,0.01822071619593681
1999-07-28,0.0121142935050948,0.0032199904462117,0.008048600315143418
1999-07-29,-0.0228507310578781,-0.0139842188742921,-0.006699084296386076
1999-07-30,0.0027840023205274,-0.0123224758001837,0.01698286973509723
1999-08-02,-0.0033312675990371,0.0023540562185346,-0.0063793675750025295
1999-08-03,-0.0089140511204977,-0.0046974213043766,-0.0036756837799585725
1999-08-04,-0.0157389353018299,-0.0136854171544794,6.157786003021734e-05
1999-08-05,0.0137064605880155,0.0090913480126151,0.0027411052464889393
1999-08-06,-0.0033803934320767,-0.0109063004009398,0.009154270824765765
1999-08-09,0.0022611291207932,-0.0021571246655378,0.004514294423380773
1999-08-10,-0.0124082087920003,-0.011049647749018,0.0002949085459018636
1999-08-11,0.0354081706616709,0.01214499383462,0.020854356558415554
1999-08-12,-0.0110313753268588,-0.0006001641639257,-0.01060785526780747
1999-08-13,0.0317900974076359,0.0231717913800633,0.004278261787734609
1999-08-16,0.0021623398233081,0.0044594008542453,-0.003359833062499405
1999-08-17,0.0021575688792754,0.0065423858229827,-0.0058124011962885445
1999-08-18,-0.0107645138970043,-0.007196866001713,-0.0025889512344076278
1999-08-19,-0.0114255780009844,-0.0081827444368077,-0.002091470990211725
1999-08-20,0.0132089202740672,0.0101366589556652,0.0010151791173656777
1999-08-23,0.0190114536246936,0.0191365481529193,-0.003758409691214541
1999-08-24,0.0127930799898747,0.0036635686981136,0.008206120629144997
1999-08-25,0.0142106383343882,0.0102673761425418,0.001863286293550842
1999-08-26,-0.0114166823051709,-0.0119691380254991,0.002366964056492336
1999-08-27,-0.0031496079133795,-0.012114489976205,0.010804847216375413
1999-08-30,-0.0126384427921628,-0.0185100064967476,0.00883163419803899
1999-08-31,0.0106669174348785,-0.0037715237648521,0.0148172263259972
1999-09-01,0.0026383519620249,0.0123044096793878,-0.012102797941863612
1999-09-02,0.0005265901836559,-0.0118047701216368,0.01411708138616109
1999-09-03,0.0378745088541074,0.0292136341228901,0.003262667276982975
1999-09-07,0.0050685920091715,-0.0036772201913111,0.009108081078850215
1999-09-08,-0.0095814141539066,-0.0048442432011406,-0.004170510654111617
1999-09-09,0.0127287987406214,-0.0004633915693079,0.012991591968818985
1999-09-10,0.0125694018764768,0.0083480776010795,0.002477492696056611
1999-09-13,-0.0188680635541128,-0.0067842470199966,-0.011177385611782633
1999-09-14,0.0146760571508302,-0.0065996292580315,0.022149783532923607
1999-09-15,-0.025935148154518,-0.0158509040008421,-0.007589886616391803
1999-09-16,0.0010240995837114,0.0039083396399099,-0.0038504996939910064
1999-09-17,0.0204603383871677,0.0126355327052565,0.0053300728514576335
1999-09-20,0.0060151395906431,-0.0014022748841838,0.007381251361295404
1999-09-21,-0.0249128521546411,-0.0210576608156196,-0.0004489268286129791
1999-09-22,0.0143076892530094,-0.0010750019290978,0.01528920976075481
1999-09-23,-0.037279552178713,-0.0209362479324123,-0.012958303885296975
1999-09-24,0.0026162622282543,-0.0009774526037552,0.0034831487045400445
1999-09-27,0.013047991595998,0.0066048068913442,0.005004668079093817
1999-09-28,0.0025761277022153,-0.0019441671303953,0.004579038267547019
1999-09-29,-0.010277431242223,-0.0119306523735962,0.00346098912309953
1999-09-30,-0.0015576331883333,0.0152780716459692,-0.019793249693915858
1999-10-01,0.0031199233087393,-0.0021843456048908,0.005405077002914351
1999-10-04,0.0264385879404334,0.0177574107737314,0.0052894029547728705
1999-10-05,0.0126262384700628,-0.0009557739359249,0.013467649495018313
1999-10-06,0.0139649674054023,0.0153107308399766,-0.004309028197730578
1999-10-07,-0.0152480939162258,-0.0056550343024234,-0.008884398049233582
1999-10-08,-0.0004998583815862,0.015165977655565,-0.01860374885034272
1999-10-11,0.0159920505701771,-0.0016343093784564,0.017630835159659828
1999-10-12,-0.0211508018604522,-0.0154309495574164,-0.003299045230844979
1999-10-13,-0.0251256764618409,-0.0258846451459808,0.005010627136805515
1999-10-14,0.004123546356556,-0.0002434121726734,0.004127833183138677
1999-10-15,-0.0164269513827152,-0.0256039110038952,0.013379450534267926
1999-10-18,-0.0151356417162328,0.0072575781543271,-0.0239460623015579
1999-10-19,-0.007949234008868,0.0096890608660165,-0.019616985126070317
1999-10-20,0.0283120212526606,0.0098429192040505,0.016463465178575415
1999-10-21,0.0077922130615424,0.0058475634773511,0.0006387559280031582
1999-10-22,0.0067010018741104,0.0084787556761583,-0.0035444722286407278
1999-10-25,0.0010240995837114,-0.0050448744366897,0.006670772703510954
1999-10-26,0.0020462036315693,-0.0125540571278494,0.016517211331147415
1999-10-27,-0.0056154447955966,0.0180930898554183,-0.02715909941264927
1999-10-28,0.0374745310132995,0.0341018488298818,-0.0028816430493124046
1999-10-29,0.0519546080619828,0.0181137337849557,0.030386693955079938
1999-11-01,0.0094071895450649,-0.0104921427680791,0.021455160952439947
1999-11-02,0.004659714037029,-0.00714654894391,0.01277614715498875
1999-11-03,0.0222636494431143,0.0067334345251834,0.014069170557658677
1999-11-04,0.0108893872218007,0.0076101299590098,0.0016646692076905181
1999-11-05,0.0219927127404346,0.0098423789457284,0.010144791545055902
1999-11-08,0.0109793368114567,0.000907262982279,0.009631420212240135
1999-11-09,-0.0043437686132732,-0.0093981077799489,0.006418559445910253
1999-11-10,0.0235600470672745,0.0074297395985332,0.014547312828400787
1999-11-11,0.0106562476018843,0.0056723502129456,0.003708690435294798
1999-11-12,0.0118095084994878,0.0090255516206589,0.0009214730742082219
1999-11-15,-0.0070865611075696,0.0023480151683152,-0.010127562008903114
1999-11-16,0.0197313617191432,0.0083659513243654,0.009618448426698028
1999-11-17,-0.0065869708045421,0.00265477681472,-0.009988459326892811
1999-11-18,0.0335682759566067,0.0070602603049856,0.024989731301427974
1999-11-19,0.0052126435044772,-0.0008758558407173,0.005960139646802318
1999-11-22,0.0051852233207783,-0.0002194754094673,0.005161381119745731
1999-11-23,-0.0087301389899743,-0.0087736999831777,0.00129842302041956
1999-11-24,0.0196158361214286,0.0053106435455232,0.013093334621260635
1999-11-26,0.0117784926727777,-0.0037420516571943,0.015894167736296247
1999-11-29,-0.0116413748247038,-0.003534982992063,-0.007769034256730003
1999-11-30,-0.0353356313451924,-0.0117513382573624,-0.02180793001835953
1999-12-01,0.0199429234902976,0.0080771682900733,0.010169370447877668
1999-12-02,0.0379088322364857,0.0060093594025989,0.030565242376556376
1999-12-03,0.0265285785646838,0.0183626217463921,0.004668186469839665
1999-12-06,0.022846281331647,-0.0073867152564587,0.031244943286470234
1999-12-07,0.0084217808602429,-0.0080977088902947,0.017655959270997834
1999-12-08,-0.0043574430576888,-0.0063989663445609,0.0028804764784342305
1999-12-09,-0.0021879718871427,0.0048853508927457,-0.008210695339980903
1999-12-10,0.0102336860796061,0.0033151060171092,0.006056218858329805
1999-12-13,0.0028944525159879,0.0017619978231324,0.0005421035407201214
1999-12-14,-0.0418468834823883,-0.0096744551108819,-0.030759808855079337
1999-12-15,0.0139307058962434,0.0053286750951311,0.007387014816160259
1999-12-16,0.0282213060379676,0.0044167539775539,0.022749249166669972
1999-12-17,0.0007223063255783,0.0064222438233314,-0.007106480182397813
1999-12-20,0.0198482060053102,-0.0072271736841448,0.028059384412138365
1999-12-21,0.1189502266895516,0.0152217515004631,0.10078079419199867
1999-12-22,0.0065980097229731,0.0026076572350612,0.0032518932635044497
1999-12-23,0.0029137589195449,0.015929141694436,-0.016086955490674786
