Date,Fund_Return,SPY_Return,Residual
1999-01-05,-0.0018449390643043,0.0114301361336019,-0.015530220068442414
1999-01-06,0.0330810825962137,0.0241087440913316,0.004851326525028017
1999-01-07,0.0,-0.00490469989152,0.005053496634841634
1999-01-08,0.0073345833873184,0.0073927808818474,-0.0017191786841630197
1999-01-11,0.0177586927410353,-0.0095399053042989,0.028129542020707717
1999-01-12,-0.0237305509240209,-0.0180289888331161,-0.0036213089013430386
1999-01-13,-0.0110813431153566,-0.0070430694643736,-0.0035747804152028917
1999-01-14,-0.0198808980499407,-0.0174769679560642,-0.00040491591742894753
1999-01-15,0.035589474283417,0.0260378212502239,0.005146745405321989
1999-01-19,0.0251064107806675,0.0065328463668903,0.017039136827896456
1999-01-20,-0.0250131011501935,0.0079879394708821,-0.034749609252470594
1999-01-21,-0.0265450065737992,-0.0264978868569926,0.0032794720556344054
1999-01-22,0.01262795431444,-0.0022900933755404,0.014682061788532244
1999-01-25,0.0204229061338216,0.0101993801226749,0.008149507268024492
1999-01-26,0.0350691261308184,0.0181724577092745,0.013649279283306198
1999-01-27,0.0015398197922582,-0.0116508276691498,0.014332248618077002
1999-01-28,0.0432258715513003,0.0168049136974601,0.02337482546245486
1999-01-29,0.0050768575909361,0.0076461826338987,-0.004267598496555913
1999-02-01,0.0003257760162573,-0.0058750959548181,0.006492478564149947
1999-02-02,-0.0223162505734317,-0.0061559867110634,-0.015827319543169807
1999-02-03,0.0156618011214868,0.0101583994799185,0.003435413878636726
1999-02-04,-0.030840080531603,-0.014961860313886,-0.01424934577913186
1999-02-05,-0.0116790006701942,-0.0114546069062992,0.000888330258250334
1999-02-08,0.0035963391816125,0.0020153903793898,0.0007113396706210349
1999-02-09,-0.0464162474741915,-0.022372465494127,-0.021324314275085125
1999-02-10,-0.0037582211945388,0.0064283467336547,-0.011705616662607256
1999-02-11,0.0592780939369381,0.0229941933026314,0.03232691325914371
1999-02-12,-0.0300157326339435,-0.0119882825241451,-0.016836186883214893
1999-02-16,-0.024300015862582,-0.0060669716672651,-0.017913199913836386
1999-02-17,-0.0376278994054739,-0.0010169853895025,-0.0370342588392884
1999-02-18,0.0044682749271232,0.0078919541759043,-0.005158122054574866
1999-02-19,0.0176089412095112,0.0042942932602552,0.012109660521794645
1999-02-22,0.0369763293002207,0.0266596425794465,0.0058202677874082745
1999-02-23,0.0388196953625017,-0.0004899031488825,0.038808684808269246
1999-02-24,-0.0108219366514337,-0.0176469820136141,0.008849079922503035
1999-02-25,-0.0054699697039571,-0.0094814818869096,0.00483385818500875
1999-02-26,-0.0187349979203962,-0.0040298927042671,-0.014685050836569485
1999-03-01,0.0117357657105601,0.0027829317219738,0.007970268438508423
1999-03-02,-0.0188712312591171,-0.0088283047951532,-0.009316706287087466
1999-03-03,-0.0047642152098983,0.0053435846483056,-0.011467207888903493
1999-03-04,0.014893672937607,0.01265514926463,-0.00019690216509826546
1999-03-05,0.0158976586634378,0.0201200295330181,-0.007756377452025818
1999-03-08,0.0404128869456648,0.0064925629264263,0.03239182480868591
1999-03-09,-0.0047933262636687,-0.0024340125142094,-0.002574119566458191
1999-03-10,-0.0013288454953441,0.0087843029443641,-0.011978915143414145
1999-03-11,-0.0069846071119485,0.0111272737127587,-0.020322454474839425
1999-03-12,-0.0484005380930743,-0.0095691928014899,-0.03799609117602001
1999-03-15,0.0239350576428805,0.0142513290453658,0.00701339847315165
1999-03-16,0.0068749368844547,-0.0038103001715722,0.010672974758111096
1999-03-17,-0.0047794590942414,-0.0043036037706517,-0.0004155198281594755
1999-03-18,0.0161235329029048,0.0160865400305953,-0.002903418938261928
1999-03-19,-0.033085789408963,-0.0169977956821139,-0.014159497685250558
1999-03-22,-0.0038410178095406,0.0019282072606696,-0.006626003762204447
1999-03-23,-0.0450400380132403,-0.0288603037578478,-0.012505473716120125
1999-03-24,0.0220221998203129,0.0056961570222779,0.014914747904168543
1999-03-25,0.0418388350533494,0.020438192349744,0.017819813194138553
1999-03-26,0.0074113686534726,-0.0072396643682093,0.01514345845302713
1999-03-29,0.0376387590999764,0.0201757534751316,0.01392079834157016
1999-03-30,-0.0095629433293683,-0.0052421841400396,-0.004122296050348727
1999-03-31,-0.0059929124590503,-0.0160482035791386,0.01184403895919357
1999-04-01,0.0482668615282695,0.0075463502810153,0.03903692977753735
1999-04-05,-0.0057119108142517,0.0236772419708026,-0.03344666208251768
1999-04-06,-0.0191507832237758,-0.002359914490799,-0.017016579301128806
1999-04-07,-0.0475681892404949,0.0080431700634802,-0.05736805603164853
1999-04-08,0.0337307461381601,0.0126740730441876,0.018618462308371587
1999-04-09,0.014602429411108,0.0002311185767804,0.013764286844696706
1999-04-12,0.0039091527891019,0.0106576094913459,-0.008889911484904402
1999-04-13,-0.0199999649629439,-0.0064190687669315,-0.013209234995849323
1999-04-14,-0.0214917345302113,-0.0168435137630561,-0.0027424298647400897
1999-04-15,0.0092283553567633,-0.0037550363379371,0.012962996408537122
1999-04-16,-0.0272492174925834,-0.0084804928963144,-0.0180936906998136
1999-04-19,-0.0787743407586247,-0.0154429289117038,-0.06163174019802793
1999-04-20,0.0216326149875867,0.012548047458597,0.006664903495198611
1999-04-21,0.0431482583860651,0.0285990409430643,0.009767383925431
1999-04-22,0.0530448659909661,0.00949920517021,0.041574684416266654
1999-04-23,0.0254591161783348,-0.0025248853818993,0.027782569190503023
1999-04-26,0.0418514689197146,0.0057528522382253,0.03467897814776549
1999-04-27,-0.0258724441432735,0.0048045438432506,-0.03195706723664418
