Fund,I_without_fund,marginal_impact
MMUFX,7.901234567901237,0.3187654320987674
EVUAX,7.975308641975311,0.244691358024693
ICTUX,7.987654320987657,0.23234567901234726
PRUAX,8.086419753086421,0.13358024691358317
FIUIX,8.160493827160497,0.05950617283950699
FKUTX,8.185185185185187,0.034814814814817296
FUGAX,8.185185185185187,0.034814814814817296
BULIX,8.197530864197535,0.022469135802468898
GASFX,8.246913580246915,-0.026913580246910485
FSUTX,8.25925925925926,-0.03925925925925533
