Fund,Year,L2_Distance,Sector,Quantile
ICTEX,2013,0.0060012287378753,tech,2
ICTEX,2014,0.0048187716739676,tech,1
ICTEX,2015,0.0054324557431133,tech,2
ICTEX,2016,0.0183198238121205,tech,10
ICTEX,2017,0.0206397156146073,tech,10
ICTEX,2018,0.0133605551421802,tech,8
ICTEX,2019,0.0055468722379423,tech,2
ICTEX,2020,0.0105513950739982,tech,7
ICTEX,2021,0.0058991640851067,tech,2
ICTEX,2022,0.0174435712958512,tech,9
ICTEX,2023,0.0119400476935914,tech,8
ICTEX,2024,0.0068499551309116,tech,3
ICTEX,2025,0.0185457511015414,tech,10
KTCAX,1999,0.0142447138423897,tech,9
KTCAX,2000,0.0228788940890702,tech,10
KTCAX,2001,0.0194327850380662,tech,10
KTCAX,2002,0.0142333171378651,tech,8
KTCAX,2003,0.0088211630525018,tech,5
KTCAX,2004,0.0085568651064635,tech,5
KTCAX,2005,0.0052241890804029,tech,1
KTCAX,2006,0.006107692068772,tech,3
KTCAX,2007,0.0061781997682711,tech,3
KTCAX,2008,0.0127837846988527,tech,8
KTCAX,2009,0.0079073513886109,tech,4
KTCAX,2010,0.0050363039338866,tech,1
KTCAX,2011,0.0064185259826196,tech,3
KTCAX,2012,0.0052174131803677,tech,1
KTCAX,2013,0.004451457021688,tech,1
KTCAX,2014,0.018483413496974,tech,10
KTCAX,2015,0.0090603040801656,tech,6
KTCAX,2016,0.0049542867214572,tech,1
KTCAX,2017,0.0055561995133162,tech,2
KTCAX,2018,0.0114934682522522,tech,7
KTCAX,2019,0.007849285730367,tech,4
KTCAX,2020,0.0103480217569759,tech,7
KTCAX,2021,0.010011901428908,tech,6
KTCAX,2022,0.0089359229952418,tech,5
KTCAX,2023,0.0101252544338738,tech,6
KTCAX,2024,0.0091516165438542,tech,6
KTCAX,2025,0.0079683304266959,tech,4
MTCAX,1999,0.0162009969988501,tech,9
MTCAX,2000,0.0245303753493995,tech,10
MTCAX,2001,0.0265471174511218,tech,10
MTCAX,2002,0.0168270961752016,tech,9
MTCAX,2003,0.0084268895651078,tech,5
MTCAX,2004,0.0084782528677212,tech,5
MTCAX,2005,0.0058781944909043,tech,2
MTCAX,2006,0.0066384242150892,tech,3
MTCAX,2007,0.0058660071420181,tech,2
MTCAX,2008,0.0129974541877699,tech,8
MTCAX,2009,0.0080621999985295,tech,5
MTCAX,2010,0.0053458838584523,tech,2
MTCAX,2011,0.0065441178790992,tech,3
MTCAX,2012,0.0048087062750822,tech,1
MTCAX,2013,0.004492312657444,tech,1
MTCAX,2014,0.0045923558755836,tech,1
MTCAX,2015,0.0047358277249622,tech,1
MTCAX,2016,0.0054140870109326,tech,2
MTCAX,2017,0.0051399997629394,tech,1
MTCAX,2018,0.0073714301964874,tech,4
MTCAX,2019,0.0046996014645713,tech,1
MTCAX,2020,0.0107732373303036,tech,7
