Fund,Year,L2_Distance,Sector
FIUIX,2020,0.010175198354982835,utilities
FIUIX,2021,0.006821221052357432,utilities
FIUIX,2022,0.008669117573970006,utilities
FIUIX,2023,0.00821701384661686,utilities
FIUIX,2024,0.009462417798264847,utilities
FIUIX,2025,0.009606676681591831,utilities
FKUTX,1999,0.008213211778975778,utilities
FKUTX,2000,0.012850376000425193,utilities
FKUTX,2001,0.01277408902798063,utilities
FKUTX,2002,0.011232725904841806,utilities
FKUTX,2003,0.005630835552707022,utilities
FKUTX,2004,0.004850192069001478,utilities
FKUTX,2005,0.005384552341137819,utilities
FKUTX,2006,0.005456171593939949,utilities
FKUTX,2007,0.0078673627461368,utilities
FKUTX,2008,0.011257599461195771,utilities
FKUTX,2009,0.007775061793558244,utilities
FKUTX,2010,0.004747447037860949,utilities
FKUTX,2011,0.004991894187031531,utilities
FKUTX,2012,0.004397841733023459,utilities
FKUTX,2013,0.005123067944505259,utilities
FKUTX,2014,0.006496856129450997,utilities
FKUTX,2015,0.00834726047674743,utilities
FKUTX,2016,0.00847085429046297,utilities
FKUTX,2017,0.005963006767403501,utilities
FKUTX,2018,0.009517824025515645,utilities
FKUTX,2019,0.007015551542497386,utilities
FKUTX,2020,0.016164007832513066,utilities
FKUTX,2021,0.008336816171031833,utilities
FKUTX,2022,0.009930301453986719,utilities
FKUTX,2023,0.009501369073610341,utilities
FKUTX,2024,0.01050818894263966,utilities
FKUTX,2025,0.009556060054198528,utilities
FSUTX,1999,0.009908741523459153,utilities
FSUTX,2000,0.012684681806381248,utilities
FSUTX,2001,0.009625690882717808,utilities
FSUTX,2002,0.010276434614933515,utilities
FSUTX,2003,0.006211644859677108,utilities
FSUTX,2004,0.004631308924899577,utilities
FSUTX,2005,0.004458336808541318,utilities
FSUTX,2006,0.004145905700931575,utilities
FSUTX,2007,0.007522505872202244,utilities
FSUTX,2008,0.012456250305938828,utilities
FSUTX,2009,0.009183949930564874,utilities
FSUTX,2010,0.004980471878665345,utilities
FSUTX,2011,0.005454224876040428,utilities
FSUTX,2012,0.0049777152094449845,utilities
FSUTX,2013,0.00506303987530824,utilities
FSUTX,2014,0.0068731365157773125,utilities
FSUTX,2015,0.008115727990377445,utilities
FSUTX,2016,0.008675030553573633,utilities
FSUTX,2017,0.006376338590823404,utilities
FSUTX,2018,0.010278281232068618,utilities
FSUTX,2019,0.007091830651628688,utilities
FSUTX,2020,0.01499579984327271,utilities
FSUTX,2021,0.007884053979032336,utilities
FSUTX,2022,0.010138547684039458,utilities
FSUTX,2023,0.009437890313499186,utilities
FSUTX,2024,0.010337930723897685,utilities
FSUTX,2025,0.00950443087179428,utilities
FUGAX,1999,0.007240902261343017,utilities
FUGAX,2000,0.01460743477874041,utilities
FUGAX,2001,0.00916996744060826,utilities
FUGAX,2002,0.010427123778665056,utilities
FUGAX,2003,0.006220531782221765,utilities
FUGAX,2004,0.0046321434903750505,utilities
FUGAX,2005,0.004447270040461021,utilities
FUGAX,2006,0.004246881938179459,utilities
FUGAX,2007,0.007422589284633989,utilities
FUGAX,2008,0.012366679136565183,utilities
FUGAX,2009,0.009243194829787336,utilities
FUGAX,2010,0.0050060923272279645,utilities
FUGAX,2011,0.005500771370948665,utilities
FUGAX,2012,0.004993574933363092,utilities
FUGAX,2013,0.005020521642098671,utilities
FUGAX,2014,0.006506906232896213,utilities
FUGAX,2015,0.008057591689396978,utilities
FUGAX,2016,0.008651873900348741,utilities
FUGAX,2017,0.005946784324116957,utilities
FUGAX,2018,0.00904166391361926,utilities
FUGAX,2019,0.00707877153040467,utilities
FUGAX,2020,0.014324434300789333,utilities
FUGAX,2021,0.00790758880506021,utilities
FUGAX,2022,0.009983191801328806,utilities
FUGAX,2023,0.00926573687073015,utilities
FUGAX,2024,0.010027170168354454,utilities
FUGAX,2025,0.009366637733458135,utilities
GASFX,1999,0.010520679027346703,utilities
GASFX,2000,0.01578279335501609,utilities
GASFX,2001,0.016355219187164215,utilities
GASFX,2002,0.011462568900478625,utilities
GASFX,2003,0.006236014035511307,utilities
GASFX,2004,0.005133461955898877,utilities
GASFX,2005,0.005431563658510407,utilities
GASFX,2006,0.00448644677308856,utilities
GASFX,2007,0.0073741038372718845,utilities
GASFX,2008,0.011512094926899731,utilities
GASFX,2009,0.0067791302480294325,utilities
GASFX,2010,0.005071845747945757,utilities
GASFX,2011,0.0052203553607880464,utilities
GASFX,2012,0.00411209887519118,utilities
GASFX,2013,0.004516136340351725,utilities
GASFX,2014,0.005708764873863635,utilities
GASFX,2015,0.007777855258273212,utilities
GASFX,2016,0.007661851113927028,utilities
GASFX,2017,0.0052622002739931475,utilities
GASFX,2018,0.010825736822418237,utilities
GASFX,2019,0.006525072842349466,utilities
GASFX,2020,0.014029552184093453,utilities
GASFX,2021,0.009158547934239595,utilities
GASFX,2022,0.010170054943643158,utilities
GASFX,2023,0.007958470532826908,utilities
GASFX,2024,0.008740408422163313,utilities
GASFX,2025,0.011275050036658468,utilities
ICTUX,1999,0.041453181365202506,utilities
ICTUX,2000,0.010649490396783014,utilities
ICTUX,2001,0.008353664942331139,utilities
ICTUX,2002,0.008633635159227068,utilities
ICTUX,2003,0.006995305196004584,utilities
ICTUX,2004,0.0067428695493674815,utilities
ICTUX,2005,0.01080065908907548,utilities
ICTUX,2006,0.0075684539715441534,utilities
ICTUX,2007,0.008998283943596853,utilities
ICTUX,2008,0.009039802543680902,utilities
ICTUX,2009,0.005909362608087745,utilities
ICTUX,2010,0.0046705985024139765,utilities
ICTUX,2011,0.005115164856203851,utilities
ICTUX,2012,0.005335271293821393,utilities
ICTUX,2013,0.005732589284327687,utilities
ICTUX,2014,0.007037278616252293,utilities
ICTUX,2015,0.007758532554337964,utilities
ICTUX,2016,0.01008419674702303,utilities
ICTUX,2017,0.0064020016009973734,utilities
ICTUX,2018,0.008515676588663465,utilities
ICTUX,2019,0.006109092025780311,utilities
ICTUX,2020,0.014965321215271745,utilities
ICTUX,2021,0.007201626706604372,utilities
ICTUX,2022,0.009762246739064416,utilities
ICTUX,2023,0.008634620891387298,utilities
ICTUX,2024,0.008885420125778322,utilities
ICTUX,2025,0.01010570384693079,utilities
MMUFX,1999,0.008438718662756544,utilities
MMUFX,2000,0.01176461323192222,utilities
MMUFX,2001,0.008416772428648384,utilities
MMUFX,2002,0.008345842113567488,utilities
MMUFX,2003,0.004446567559422412,utilities
MMUFX,2004,0.003854524646475237,utilities
MMUFX,2005,0.004427661711772518,utilities
MMUFX,2006,0.004271830402872719,utilities
MMUFX,2007,0.005938946476842891,utilities
MMUFX,2008,0.011612989974338649,utilities
MMUFX,2009,0.0068678527312164344,utilities
MMUFX,2010,0.004421707549881254,utilities
MMUFX,2011,0.004086315229724098,utilities
MMUFX,2012,0.003376240825871178,utilities
MMUFX,2013,0.004272655810204689,utilities
MMUFX,2014,0.005676384545765854,utilities
MMUFX,2015,0.007677412530946587,utilities
MMUFX,2016,0.006665345510246682,utilities
MMUFX,2017,0.003947604946418252,utilities
MMUFX,2018,0.005913488610314024,utilities
MMUFX,2019,0.0055849781944215995,utilities
MMUFX,2020,0.010381296510890342,utilities
MMUFX,2021,0.007190082343401513,utilities
MMUFX,2022,0.009920479875806026,utilities
MMUFX,2023,0.008543075981058853,utilities
MMUFX,2024,0.009475894743970065,utilities
MMUFX,2025,0.009307640598253791,utilities
PRUAX,1999,0.008220656924732905,utilities
PRUAX,2000,0.01571331096301572,utilities
PRUAX,2001,0.011297152373688465,utilities
PRUAX,2002,0.009767248570412432,utilities
PRUAX,2003,0.005377780613969038,utilities
PRUAX,2004,0.005184315618621122,utilities
PRUAX,2005,0.007683700830900656,utilities
PRUAX,2006,0.019159254557367014,utilities
PRUAX,2007,0.016209100423484477,utilities
PRUAX,2008,0.01262689195769561,utilities
PRUAX,2009,0.006447298122644663,utilities
PRUAX,2010,0.004546093809171813,utilities
PRUAX,2011,0.004361656187495108,utilities
PRUAX,2012,0.0035526773202956153,utilities
PRUAX,2013,0.003996163382790503,utilities
PRUAX,2014,0.01815778611655624,utilities
PRUAX,2015,0.0098774371106412,utilities
PRUAX,2016,0.00806285564522079,utilities
PRUAX,2017,0.0051555042182411465,utilities
PRUAX,2018,0.008337949416245416,utilities
PRUAX,2019,0.0070999956053832145,utilities
PRUAX,2020,0.011227163445492643,utilities
PRUAX,2021,0.011699362882051785,utilities
PRUAX,2022,0.00975976890498624,utilities
PRUAX,2023,0.009216770403788311,utilities
PRUAX,2024,0.011292475391293886,utilities
PRUAX,2025,0.010720156357113295,utilities
