Fund,I_without_fund,marginal_impact
MMUFX,8.271604938271608,0.28839506172839613
ICTUX,8.283950617283953,0.2760493827160513
PRUAX,8.419753086419753,0.14024691358025088
FKUTX,8.419753086419757,0.14024691358024732
FIUIX,8.456790123456793,0.10320987654321101
GASFX,8.469135802469138,0.09086419753086616
FUGAX,8.481481481481485,0.07851851851851954
FSUTX,8.506172839506174,0.05382716049382985
EVUAX,8.543209876543214,0.016790123456789985
BULIX,8.691358024691361,-0.13135802469135704
