Date,Daily_Return,Year
1999-01-04,0.0,1999
1999-01-05,0.01856771443105032,1999
1999-01-06,0.02441406753180697,1999
1999-01-07,-0.0006354538031585477,1999
1999-01-08,0.006677049557578529,1999
1999-01-11,0.0025269460534360633,1999
1999-01-12,-0.018588495465908128,1999
1999-01-13,-0.0028892305529837348,1999
1999-01-14,-0.012878328689156726,1999
1999-01-15,0.027397250481794755,1999
1999-01-19,0.007619033924588292,1999
1999-01-20,0.009451798161750569,1999
1999-01-21,-0.029962493300203508,1999
1999-01-22,-0.007400279685739086,1999
1999-01-25,0.010048666580836585,1999
1999-01-26,0.021180942294268368,1999
1999-01-27,-0.010999348423719635,1999
1999-01-28,0.017794563635451954,1999
1999-01-29,0.009366450624830547,1999
1999-02-01,-0.0055676302075781114,1999
1999-02-02,0.0,1999
1999-02-03,-0.01119745304753239,1999
1999-02-04,-0.0204468114182621,1999
1999-02-05,-0.019910015488521893,1999
1999-02-08,0.010812551953118144,1999
1999-02-09,-0.03403558463006551,1999
1999-02-10,-0.01442960843632679,1999
1999-02-11,0.044943863079143886,1999
1999-02-12,-0.023786407150696687,1999
1999-02-16,-0.005673995791260156,1999
1999-02-17,-0.026854542852081664,1999
1999-02-18,0.011038126539997473,1999
1999-02-19,0.00545868362815316,1999
1999-02-22,0.022735053343098333,1999
1999-02-23,0.013271269261810437,1999
1999-02-24,-0.006548684872767607,1999
1999-02-25,-0.01878711769854058,1999
1999-02-26,-0.03157551521491264,1999
1999-03-01,0.004509272706724188,1999
1999-03-02,-0.010359035825044494,1999
1999-03-03,-0.008024977207321204,1999
1999-03-04,0.01020044826913069,1999
1999-03-05,0.01949876926546823,1999
1999-03-08,0.024248623597295182,1999
1999-03-09,-0.0023343334178081987,1999
1999-03-10,0.007018816111445503,1999
1999-03-11,-0.011948404166500337,1999
1999-03-12,-0.015115893753977039,1999
1999-03-15,0.009208850782332023,1999
1999-03-16,0.010814554681445987,1999
1999-03-17,0.0033432282184973072,1999
