Date,Daily_Return,Year
1999-01-04,0.0,1999
1999-01-05,0.020122963150971618,1999
1999-01-06,0.03726022401133422,1999
1999-01-07,0.008980353724598045,1999
1999-01-08,-0.00157056982647108,1999
1999-01-11,0.029889887172262375,1999
1999-01-12,-0.024439820901850373,1999
1999-01-13,0.005219101067791554,1999
1999-01-14,-0.02076827624924904,1999
1999-01-15,0.04294785441117699,1999
1999-01-19,0.019827374212511684,1999
1999-01-20,0.012960785917192519,1999
1999-01-21,-0.040354136629303206,1999
1999-01-22,-0.009230893604914692,1999
1999-01-25,0.004658492032233452,1999
1999-01-26,0.0422462274389972,1999
1999-01-27,-0.012852373578433829,1999
1999-01-28,0.03705592254380852,1999
1999-01-29,0.0246255854763322,1999
1999-02-01,-0.007068700530604932,1999
1999-02-02,-0.025628881649963464,1999
1999-02-03,0.015586828131010533,1999
1999-02-04,-0.038848682246862776,1999
1999-02-05,-0.03243518497274178,1999
1999-02-08,0.022176112588422336,1999
1999-02-09,-0.05146302283045734,1999
1999-02-10,-0.0021275987697570997,1999
1999-02-11,0.061300612285206446,1999
1999-02-12,-0.03415389865314633,1999
1999-02-16,-0.0015597772432450752,1999
1999-02-17,-0.034375110472973924,1999
1999-02-18,0.01132687789290232,1999
1999-02-19,0.013333468670835513,1999
1999-02-22,0.04368421906411779,1999
1999-02-23,0.01412003918835758,1999
1999-02-24,-0.014421004487965905,1999
1999-02-25,-0.020181231009884115,1999
1999-02-26,-0.043769500502668035,1999
1999-03-01,-0.002692415028076489,1999
1999-03-02,-0.02699801920735012,1999
1999-03-03,0.0061043645196896534,1999
1999-03-04,0.006618860328660547,1999
1999-03-05,0.03397260061586649,1999
1999-03-08,0.0360359877903349,1999
1999-03-09,-0.011253177321345231,1999
1999-03-10,0.007760020186403649,1999
1999-03-11,-0.001026621433303232,1999
1999-03-12,-0.02672140568554171,1999
1999-03-15,0.025870761350676563,1999
1999-03-16,0.018528564013534865,1999
1999-03-17,0.006063408344245902,1999
1999-03-18,0.018081525517740893,1999
1999-03-19,-0.009867012896887406,1999
1999-03-22,-0.006975596071330581,1999
1999-03-23,-0.04164586022958816,1999
1999-03-24,0.011518393858455545,1999
1999-03-25,0.037267326028363135,1999
1999-03-26,-0.006487154655538618,1999
1999-03-29,0.04419889923387266,1999
1999-03-30,0.0033669272651033477,1999
1999-03-31,-0.0019174100721515153,1999
1999-04-01,0.026417059324078895,1999
1999-04-05,0.054749312140213835,1999
1999-04-06,0.009760483923453966,1999
1999-04-07,-0.010544810263640958,1999
1999-04-08,0.015985782438187934,1999
1999-04-09,0.013986056196859886,1999
1999-04-12,-0.01724139433026106,1999
1999-04-13,-0.002192901296468097,1999
1999-04-14,-0.042197850977717666,1999
1999-04-15,0.0,1999
1999-04-16,-0.01147326892281264,1999
1999-04-19,-0.07706603407046309,1999
1999-04-20,0.03370246403042865,1999
1999-04-21,0.04817505338322703,1999
1999-04-22,0.030640772633098834,1999
1999-04-23,0.001351255800742246,1999
1999-04-26,0.01844353041086877,1999
1999-04-27,-0.02561820257623737,1999
1999-04-28,-0.03807809909780535,1999
1999-04-29,-0.026861538236859994,1999
1999-04-30,0.00581129896409438,1999
1999-05-03,-0.008184870914507814,1999
1999-05-04,-0.02427176329818659,1999
1999-05-05,0.02636796806492936,1999
1999-05-06,-0.026175175297430853,1999
1999-05-07,0.010452723314067436,1999
1999-05-10,0.016748663108703044,1999
1999-05-11,0.03875989170966254,1999
1999-05-12,0.02192134709743554,1999
1999-05-13,-0.019169054009552267,1999
1999-05-14,-0.028385324333618955,1999
1999-05-17,0.024904066060014607,1999
1999-05-18,0.003271111925419623,1999
1999-05-19,0.016301762522317853,1999
1999-05-20,-0.026581247782303752,1999
1999-05-21,-0.012711919846338238,1999
1999-05-24,-0.030042569268428965,1999
1999-05-25,-0.03441507635397145,1999
1999-05-26,0.021894090193268267,1999
1999-05-27,0.004484491584329842,1999
1999-05-28,0.016864887082868263,1999
1999-06-01,-0.024390245906286023,1999
1999-06-02,0.021500165181186803,1999
1999-06-03,-0.01811057571423269,1999
1999-06-04,0.05832483800381949,1999
1999-06-07,0.0160152103006852,1999
1999-06-08,-0.025498601703941026,1999
1999-06-09,0.021883977787668707,1999
1999-06-10,-0.012569806886334689,1999
1999-06-11,-0.01037244743560195,1999
1999-06-14,-0.02000947792458807,1999
1999-06-15,0.01895953689072538,1999
1999-06-16,0.047709848369977825,1999
1999-06-17,0.0068309627772120685,1999
1999-06-18,0.0027134355776721186,1999
1999-06-21,0.03247622796147964,1999
1999-06-22,-0.024901565417425053,1999
1999-06-23,0.016129023738558734,1999
1999-06-24,-0.033068673052891184,1999
1999-06-25,-0.0009123121279451807,1999
1999-06-28,0.019169515232820844,1999
1999-06-29,0.023734943157690758,1999
1999-06-30,0.01662285155274379,1999
1999-07-01,0.011187614246497946,1999
1999-07-02,0.014468209414850053,1999
1999-07-06,0.0050334126703219795,1999
1999-07-07,-0.0016694014370953747,1999
1999-07-08,0.02132118244443082,1999
1999-07-09,0.0024560296579456686,1999
1999-07-12,-0.006125065273487107,1999
1999-07-13,-0.004930222645394888,1999
1999-07-14,0.028488925574548185,1999
1999-07-15,0.002408703706320514,1999
1999-07-16,0.007609132172712085,1999
1999-07-19,-0.020270375656966433,1999
1999-07-20,-0.049492956932342125,1999
1999-07-21,0.014938424841315134,1999
1999-07-22,-0.04079094639089342,1999
1999-07-23,0.014905799581961476,1999
1999-07-26,-0.025054191940778958,1999
1999-07-27,0.0381039064076405,1999
1999-07-28,0.023901091574498157,1999
1999-07-29,-0.028762127146625183,1999
1999-07-30,0.0038627498574907992,1999
1999-08-02,-0.0012825808071992295,1999
1999-08-03,-0.009845987818724589,1999
1999-08-04,-0.015563977936759343,1999
1999-08-05,0.007026736036065184,1999
1999-08-06,0.010030479259472092,1999
1999-08-09,0.006908629034087843,1999
1999-08-10,-0.019725676573091322,1999
1999-08-11,0.044181946699543895,1999
1999-08-12,-0.020108983370119016,1999
1999-08-13,0.03591291066059976,1999
1999-08-16,-0.0037146273670584096,1999
1999-08-17,0.00207145378310325,1999
1999-08-18,-0.011161682977178455,1999
1999-08-19,-0.012124015336098859,1999
1999-08-20,0.014388830201653935,1999
1999-08-23,0.030454898947414044,1999
1999-08-24,0.019432979462586486,1999
1999-08-25,0.02025407575424465,1999
1999-08-26,-0.013623934078224709,1999
1999-08-27,-0.005919674829969912,1999
1999-08-30,-0.018658220046499308,1999
1999-08-31,0.014563375356962949,1999
1999-09-01,0.0071771303687202526,1999
1999-09-02,-0.00039585478630244086,1999
1999-09-03,0.04554452988786606,1999
1999-09-07,0.0,1999
1999-09-08,-0.014015243585400516,1999
1999-09-09,0.013830253099558654,1999
1999-09-10,0.011367712197422053,1999
1999-09-13,-0.024728195691151367,1999
1999-09-14,0.030349585483216313,1999
1999-09-15,-0.0343027198922895,1999
1999-09-16,0.005019275041003635,1999
1999-09-17,0.023818539169972563,1999
1999-09-20,0.00900556157273158,1999
1999-09-21,-0.02826293009415992,1999
1999-09-22,0.01836948332335453,1999
1999-09-23,-0.046223121098841635,1999
1999-09-24,0.002758014656809582,1999
1999-09-27,0.015717171647651185,1999
1999-09-28,0.009284261535791316,1999
1999-09-29,-0.013032052913713787,1999
1999-09-30,-0.012427027717514139,1999
1999-10-01,0.012190392147538587,1999
1999-10-04,0.033799498642896664,1999
1999-10-05,0.01878980274912956,1999
1999-10-06,0.014754717888404878,1999
1999-10-07,-0.0156305559501011,1999
1999-10-08,-0.0007385002101870652,1999
1999-10-11,0.00997768110968189,1999
1999-10-12,-0.01573362415786017,1999
1999-10-13,-0.024535211059490525,1999
1999-10-14,0.008384130979942617,1999
1999-10-15,-0.021163988496037622,1999
1999-10-18,-0.021235644513125873,1999
1999-10-19,-0.018146003835667224,1999
1999-10-20,0.028927403784863026,1999
1999-10-21,0.015618978422084595,1999
1999-10-22,0.00192226626165648,1999
1999-10-25,-0.0007674054457479373,1999
1999-10-26,0.005760284462069221,1999
1999-10-27,-0.008782000272409829,1999
1999-10-28,0.03967654155524669,1999
1999-10-29,0.05557601305003024,1999
1999-11-01,-0.00035091643814144646,1999
1999-11-02,0.009831356685353398,1999
1999-11-03,0.03129347837417362,1999
1999-11-04,0.007754628433471078,1999
1999-11-05,0.029441118551764456,1999
1999-11-08,0.009099896778433925,1999
1999-11-09,-0.010627973309159877,1999
1999-11-10,0.0279950047571913,1999
1999-11-11,0.01583242917368688,1999
1999-11-12,0.022444091637423558,1999
1999-11-15,-0.014939045649805416,1999
1999-11-16,0.018260611920347003,1999
1999-11-17,-0.015805581538592572,1999
1999-11-18,0.030265642824760075,1999
1999-11-19,0.00719424097218635,1999
1999-11-22,-0.004761969209608363,1999
1999-11-23,-0.004186609437650368,1999
1999-11-24,0.02612615282744346,1999
1999-11-26,0.01638867039803804,1999
1999-11-29,-0.01929162493262826,1999
1999-11-30,-0.04712975202508529,1999
1999-12-01,0.01773909516437011,1999
1999-12-02,0.0355430785746913,1999
1999-12-03,0.017161958374559694,1999
1999-12-06,0.03049962206834289,1999
1999-12-07,0.0,1999
1999-12-08,-0.012909066054217488,1999
1999-12-09,-0.004466122213861001,1999
1999-12-10,0.0035246198496952097,1999
1999-12-13,0.00510873083070762,1999
1999-12-14,-0.047014195853161134,1999
1999-12-15,0.014666918379570903,1999
1999-12-16,0.03317988793519211,1999
1999-12-17,0.011764738252909357,1999
1999-12-20,0.029855642213926892,1999
1999-12-21,0.03631359618870178,1999
1999-12-22,0.0017667344645635463,1999
1999-12-23,0.003821334478730787,1999
1999-12-27,0.019326390761443157,1999
1999-12-28,-0.014650849410324573,1999
1999-12-29,0.0320700781316674,1999
1999-12-30,-0.006497341797300882,1999
1999-12-31,0.0,1999
2000-01-03,0.0,2000
2000-01-04,-0.055616274963438905,2000
2000-01-05,-0.02338301532083331,2000
2000-01-06,-0.04433957937149169,2000
2000-01-07,0.053510743516067105,2000
2000-01-10,0.0619493084041145,2000
2000-01-11,-0.03981178584089062,2000
2000-01-12,-0.01612433168266647,2000
2000-01-13,0.02341226670038643,2000
2000-01-14,0.0417497129963218,2000
2000-01-18,-0.001646866211655662,2000
2000-01-19,0.010998285602142888,2000
2000-01-20,0.015773633284368982,2000
2000-01-21,-0.006693397862308603,2000
2000-01-24,-0.033423227203338124,2000
2000-01-25,0.02509772523235254,2000
2000-01-26,-0.0429816357148064,2000
2000-01-27,-0.016770772749214014,2000
2000-01-28,-0.04191963536275922,2000
2000-01-31,0.03409780641794358,2000
2000-02-01,0.03093086550941271,2000
2000-02-02,0.017831744708280528,2000
2000-02-03,0.034204742191939363,2000
2000-02-04,0.0018820794615119762,2000
2000-02-07,0.023349619065702987,2000
2000-02-08,0.015211027454929527,2000
2000-02-09,-0.019116480698400218,2000
2000-02-10,0.029496791290038127,2000
2000-02-11,-0.0355587168596464,2000
2000-02-14,-0.000265310417541742,2000
2000-02-15,0.00026538082583948963,2000
2000-02-16,0.00026491466811218167,2000
2000-02-17,0.023336385599675324,2000
2000-02-18,-0.02565455147179363,2000
2000-02-22,0.011968025375013625,2000
2000-02-23,0.024967164770896888,2000
2000-02-24,0.015384641280840494,2000
2000-02-25,-0.017929176970466587,2000
2000-02-28,-0.0002573456294517884,2000
2000-02-29,0.04166664747973514,2000
2000-03-01,0.006419990383571106,2000
2000-03-02,-0.008341665603933124,2000
2000-03-03,0.02944108788873767,2000
2000-03-06,-0.003845072644607983,2000
2000-03-07,-0.001206538169871596,2000
2000-03-08,-0.009661875094689965,2000
2000-03-09,0.03560974605046763,2000
2000-03-10,0.014602035004151581,2000
2000-03-13,-0.016480996290563654,2000
2000-03-14,-0.03752644321612042,2000
2000-03-15,-0.020108155412764672,2000
2000-03-16,0.023773940125920268,2000
2000-03-17,0.02493265869244432,2000
2000-03-20,-0.013116861517821432,2000
2000-03-21,0.029241059018407123,2000
2000-03-22,0.03404555811656418,2000
2000-03-23,0.01271573766570877,2000
2000-03-24,0.012107682362561212,2000
