Date,Daily_Return,Year
1999-01-04,0.0,1999
1999-01-05,0.024458068531247434,1999
1999-01-06,0.02933158672187597,1999
1999-01-07,0.0013255977372321759,1999
1999-01-08,0.0072800777519639315,1999
1999-01-11,0.017739676022268114,1999
1999-01-12,-0.02905115758006971,1999
1999-01-13,0.012633035887212873,1999
1999-01-14,-0.016415086770106946,1999
1999-01-15,0.04072109813550351,1999
1999-01-19,0.02758184611546044,1999
1999-01-20,-0.001248310722599899,1999
1999-01-21,-0.03437516998533552,1999
1999-01-22,-0.01035606935193456,1999
1999-01-25,0.010464439816402438,1999
1999-01-26,0.029773498202098514,1999
1999-01-27,-0.013827806951481114,1999
1999-01-28,0.030592637471761108,1999
1999-01-29,0.019789783189267718,1999
1999-02-01,-0.00363862480856858,1999
1999-02-02,-0.022519678178499758,1999
1999-02-03,0.013075889173403521,1999
1999-02-04,-0.041180047466523484,1999
1999-02-05,-0.02820518221435342,1999
1999-02-08,0.01846986380285598,1999
1999-02-09,-0.04468939685453954,1999
1999-02-10,0.0,1999
1999-02-11,0.0596610193167042,1999
1999-02-12,-0.03262943966770204,1999
1999-02-16,-0.007936395126282747,1999
1999-02-17,-0.035333359936465136,1999
1999-02-18,0.011748461176400049,1999
1999-02-19,0.015027046609267902,1999
1999-02-22,0.039704122403010356,1999
1999-02-23,0.009061474460922758,1999
1999-02-24,-0.009621415253788346,1999
1999-02-25,-0.01619193716211431,1999
1999-02-26,-0.032916218969138655,1999
1999-03-01,-0.000680725440517338,1999
1999-03-02,-0.01907371948691572,1999
1999-03-03,0.0020834887999294782,1999
1999-03-04,0.009008941365535206,1999
1999-03-05,0.029533033473918557,1999
1999-03-08,0.028685734720257372,1999
1999-03-09,-0.011673100208441256,1999
1999-03-10,0.0032806763165098562,1999
1999-03-11,0.0,1999
1999-03-12,-0.02158277643490214,1999
1999-03-15,0.022058868052486025,1999
1999-03-16,0.011772349586310682,1999
1999-03-17,0.0032320164119841177,1999
1999-03-18,0.013531195141889718,1999
1999-03-19,-0.023521934048522652,1999
1999-03-22,-0.0006509166951517154,1999
1999-03-23,-0.02996768753236312,1999
1999-03-24,0.009402388518259475,1999
1999-03-25,0.025282642624784968,1999
1999-03-26,-0.003244485072706138,1999
1999-03-29,0.041015383789919424,1999
1999-03-30,-0.001876146140343038,1999
1999-03-31,0.0037595679401514204,1999
1999-04-01,0.015605380807946156,1999
1999-04-05,0.0356486909588718,1999
1999-04-06,0.0011869264791808387,1999
1999-04-07,-0.018376181715901385,1999
1999-04-08,0.014492979018086771,1999
1999-04-09,0.002976359446785315,1999
1999-04-12,-0.020771845850927728,1999
1999-04-13,-0.009090673246332392,1999
1999-04-14,-0.010397947590824352,1999
1999-04-15,-0.007416240708704502,1999
1999-04-16,-0.01494407873381609,1999
1999-04-19,-0.06257902682291905,1999
1999-04-20,0.020903517950015216,1999
1999-04-21,0.043593338291916695,1999
1999-04-22,0.031012440297241595,1999
1999-04-23,0.005524893203316061,1999
1999-04-26,0.021367762335354312,1999
1999-04-27,-0.011954719785542745,1999
1999-04-28,-0.028433070915214076,1999
1999-04-29,-0.01494407873381609,1999
1999-04-30,0.007585115438947243,1999
1999-05-03,0.0006276781202416704,1999
1999-05-04,-0.01567409185189539,1999
1999-05-05,0.01783436896334245,1999
1999-05-06,-0.026282704857146344,1999
1999-05-07,0.011568186630640964,1999
1999-05-10,0.012070983294828919,1999
1999-05-11,0.021971147043662986,1999
1999-05-12,0.02211303578422763,1999
1999-05-13,-0.009615354851009061,1999
1999-05-14,-0.02123810082199762,1999
1999-05-17,0.013019697473395153,1999
1999-05-18,0.00673152271637556,1999
1999-05-19,0.010334525367435843,1999
1999-05-20,-0.015042117865902704,1999
1999-05-21,-0.006108757165591339,1999
1999-05-24,-0.025199724021685244,1999
1999-05-25,-0.029634326605636918,1999
1999-05-26,0.02404147498359155,1999
1999-05-27,-0.002537922609082255,1999
1999-05-28,0.01781190321073889,1999
1999-06-01,-0.017500191493684092,1999
1999-06-02,0.01717544098708257,1999
1999-06-03,-0.008129966608153238,1999
1999-06-04,0.03467839105543136,1999
1999-06-07,0.017672333501570048,1999
1999-06-08,-0.022754802448566758,1999
1999-06-09,0.018995157858008094,1999
1999-06-10,-0.009019716491459495,1999
1999-06-11,-0.00667477009975459,1999
1999-06-14,-0.009774163367399669,1999
1999-06-15,0.010487425542587747,1999
1999-06-16,0.03968295621265083,1999
1999-06-17,0.0058718011804095305,1999
1999-06-18,0.006421390894212564,1999
1999-06-21,0.02552209100561731,1999
1999-06-22,-0.02036210232246749,1999
1999-06-23,0.009815513791087138,1999
1999-06-24,-0.021155046830449664,1999
1999-06-25,0.0011682075732635244,1999
1999-06-28,0.018669614935111545,1999
1999-06-29,0.017182396266006483,1999
1999-06-30,0.01689184864442761,1999
1999-07-01,0.01107413645614641,1999
1999-07-02,0.009309931290487405,1999
1999-07-06,-0.0005425858581886711,1999
1999-07-07,0.000542880417425895,1999
1999-07-08,0.01682035435193363,1999
1999-07-09,0.009071660172669915,1999
1999-07-12,-0.0026442535060638983,1999
1999-07-13,-0.00583264921765958,1999
1999-07-14,0.017600132166293747,1999
1999-07-15,0.006289498456180986,1999
1999-07-16,0.0062498178728380704,1999
1999-07-19,-0.01759837033297007,1999
1999-07-20,-0.041095777600576366,1999
1999-07-21,0.013736360792001578,1999
1999-07-22,-0.030352445761968272,1999
1999-07-23,0.010620506139018326,1999
1999-07-26,-0.02323024878710822,1999
1999-07-27,0.02831277557851375,1999
1999-07-28,0.012114560065475954,1999
1999-07-29,-0.02285088800945645,1999
1999-07-30,0.002783924443400476,1999
1999-08-02,-0.0033315334906346417,1999
1999-08-03,-0.00891371991711054,1999
1999-08-04,-0.015739155855203246,1999
1999-08-05,0.013706360243734395,1999
1999-08-06,-0.003380133930514728,1999
1999-08-09,0.0022610318554578956,1999
1999-08-10,-0.012408272341847604,1999
1999-08-11,0.03540834243736479,1999
1999-08-12,-0.011031380864838902,1999
1999-08-13,0.03179033741750903,1999
1999-08-16,0.002162131231572717,1999
1999-08-17,0.0021577539125874345,1999
1999-08-18,-0.010764488620829238,1999
1999-08-19,-0.011425588959042443,1999
1999-08-20,0.013208593865700058,1999
1999-08-23,0.01901171608967389,1999
1999-08-24,0.012792896973527812,1999
1999-08-25,0.014210604841363494,1999
1999-08-26,-0.011416915495339963,1999
1999-08-27,-0.003149748431302779,1999
1999-08-30,-0.01263814804987018,1999
1999-08-31,0.010666990767115747,1999
1999-09-01,0.002638390859951878,1999
1999-09-02,0.0005263083108475453,1999
1999-09-03,0.03787501230988344,1999
1999-09-07,0.00506835071546563,1999
1999-09-08,-0.009581484085646852,1999
1999-09-09,0.012728942350145322,1999
1999-09-10,0.012569131473300965,1999
1999-09-13,-0.01886783467296005,1999
1999-09-14,0.014676174589246305,1999
1999-09-15,-0.025935057955082885,1999
1999-09-16,0.001023959879034697,1999
1999-09-17,0.020460520476101696,1999
1999-09-20,0.00601503986997165,1999
1999-09-21,-0.024912799802258023,1999
1999-09-22,0.014307497983539585,1999
1999-09-23,-0.03727986857210863,1999
1999-09-24,0.0026165803566309265,1999
1999-09-27,0.01304820244450089,1999
1999-09-28,0.0025758632399544013,1999
1999-09-29,-0.010277437227869335,1999
1999-09-30,-0.0015576101335956771,1999
1999-10-01,0.003120080135628367,1999
1999-10-04,0.026438468107831792,1999
1999-10-05,0.012626352785067407,1999
1999-10-06,0.01396488810416363,1999
1999-10-07,-0.015248361625871065,1999
1999-10-08,-0.0004993160133608399,1999
1999-10-11,0.015991775455447277,1999
1999-10-12,-0.021150798216766797,1999
1999-10-13,-0.02512553709168086,1999
1999-10-14,0.004123652065209038,1999
1999-10-15,-0.016427234283577064,1999
1999-10-18,-0.015135670101869447,1999
1999-10-19,-0.00794920086773665,1999
1999-10-20,0.02831213484423234,1999
1999-10-21,0.007792280888234471,1999
1999-10-22,0.006701026161294754,1999
1999-10-25,0.001023959879034697,1999
1999-10-26,0.002046006621175378,1999
1999-10-27,-0.005615029820042472,1999
1999-10-28,0.03747416091530198,1999
1999-10-29,0.05195444593176668,1999
1999-11-01,0.009407371990373337,1999
1999-11-02,0.0046597662949254826,1999
1999-11-03,0.022263631496308722,1999
1999-11-04,0.010889298046362184,1999
1999-11-05,0.021992903437143108,1999
1999-11-08,0.010979357229587539,1999
1999-11-09,-0.004344140626024728,1999
1999-11-10,0.02356018345734512,1999
1999-11-11,0.010656284808006733,1999
1999-11-12,0.0118096462949282,1999
1999-11-15,-0.007086628397866446,1999
1999-11-16,0.019731638148460018,1999
1999-11-17,-0.006587124709315217,1999
1999-11-18,0.03356820830386531,1999
1999-11-19,0.0052125066259318675,1999
1999-11-22,0.005185548139757579,1999
1999-11-23,-0.008730174169307658,1999
1999-11-24,0.019615481918227484,1999
1999-11-26,0.011778605481117532,1999
1999-11-29,-0.011641485021831044,1999
1999-11-30,-0.03533546776377072,1999
1999-12-01,0.01994294991819978,1999
1999-12-02,0.037908688238456945,1999
1999-12-03,0.026528706448823103,1999
1999-12-06,0.02284604562290693,1999
1999-12-07,0.0084220303847371,1999
1999-12-08,-0.0043572363693025196,1999
1999-12-09,-0.0021882172587968096,1999
1999-12-10,0.0102337719668395,1999
1999-12-13,0.0028943793480593616,1999
1999-12-14,-0.04184715409480144,1999
1999-12-15,0.013930928498965711,1999
1999-12-16,0.02822124224515199,1999
1999-12-17,0.0007222721733226578,1999
1999-12-20,0.019848661789912736,1999
1999-12-21,0.0364742166688905,1999
1999-12-22,0.0065980487705488144,1999
1999-12-23,0.0029134184238022165,1999
1999-12-27,0.0032678191741450924,1999
1999-12-28,-0.0021715300377925795,1999
1999-12-29,0.02140008912628688,1999
1999-12-30,-0.002840879384931938,1999
1999-12-31,0.0,1999
2000-01-03,0.0,2000
2000-01-04,-0.05000005169507582,2000
2000-01-05,-0.010599425900455706,2000
2000-01-06,-0.042851787018871046,2000
2000-01-07,0.05017359968317203,2000
2000-01-10,0.057332118398289555,2000
2000-01-11,-0.03336819680708847,2000
2000-01-12,-0.02193456290944873,2000
2000-01-13,0.02352934665395745,2000
2000-01-14,0.029094939254126873,2000
2000-01-18,0.005584583224494066,2000
2000-01-19,0.009718860337849078,2000
2000-01-20,0.014781727019878677,2000
2000-01-21,0.007113802231075272,2000
2000-01-24,-0.03060888024876951,2000
2000-01-25,0.021166037725452336,2000
2000-01-26,-0.023105878692057158,2000
2000-01-27,-0.005217509584249491,2000
2000-01-28,-0.04195795701722227,2000
2000-01-31,0.012408811389302832,2000
2000-02-01,0.02739727252749935,2000
2000-02-02,0.018596703239935453,2000
2000-02-03,0.038925119874143155,2000
2000-02-04,0.009283831558642985,2000
2000-02-07,0.017082823085092347,2000
2000-02-08,0.022609793648244114,2000
2000-02-09,-0.00979158846549022,2000
2000-02-10,0.02934620648722608,2000
2000-02-11,-0.022621851313822994,2000
2000-02-14,0.006341088237737713,2000
2000-02-15,0.0034658833040739356,2000
2000-02-16,0.003453393061261245,2000
2000-02-17,0.029725127585284783,2000
2000-02-18,-0.02248572807860416,2000
2000-02-22,0.00590631856787982,2000
2000-02-23,0.026884805767149578,2000
2000-02-24,0.024074577605670555,2000
2000-02-25,-0.014399152218984135,2000
2000-02-28,-0.0047702753223898275,2000
2000-02-29,0.031156251960634096,2000
2000-03-01,0.011040074482246531,2000
2000-03-02,-0.0031607441771849265,2000
2000-03-03,0.041798968695097916,2000
2000-03-06,0.006640770043700561,2000
2000-03-07,-0.00907095798352342,2000
2000-03-08,0.0022189330105795158,2000
2000-03-09,0.034597340062265,2000
2000-03-10,0.0021403365821333065,2000
2000-03-13,-0.026695211838827504,2000
2000-03-14,-0.04552950318012883,2000
2000-03-15,-0.04367789843502001,2000
2000-03-16,0.040865248160674605,2000
2000-03-17,0.02540408116484638,2000
2000-03-20,-0.034065379089779135,2000
2000-03-21,0.021276616261527437,2000
2000-03-22,0.03881294879118502,2000
2000-03-23,0.008516439168966938,2000
2000-03-24,0.006265302079703883,2000
2000-03-27,0.005143466790479501,2000
2000-03-28,-0.028009491510925244,2000
2000-03-29,-0.05735677513648074,2000
2000-03-30,-0.032921756671162594,2000
2000-03-31,0.02917952601182816,2000
2000-04-03,-0.08092154857760114,2000
2000-04-04,-0.00417759926515926,2000
2000-04-05,0.02323337950692994,2000
2000-04-06,0.028697740339349798,2000
2000-04-07,0.044450834220802315,2000
2000-04-10,-0.06721430664116079,2000
2000-04-11,-0.03933296868516156,2000
2000-04-12,-0.07500800029129406,2000
2000-04-13,-0.02514178506545095,2000
2000-04-14,-0.08863055415014731,2000
2000-04-17,0.09605418055503812,2000
2000-04-18,0.06109092768404567,2000
2000-04-19,-0.031185584894262264,2000
2000-04-20,-0.006367573626642642,2000
2000-04-24,-0.03915961645597499,2000
2000-04-25,0.07965890615175253,2000
2000-04-26,-0.01612892238298136,2000
2000-04-27,0.039414129296097,2000
2000-04-28,0.02114099417740034,2000
2000-05-01,0.007229522161572133,2000
2000-05-02,-0.041435508992332615,2000
2000-05-03,-0.02654884496944776,2000
2000-05-04,0.008741573629011734,2000
2000-05-05,0.02668954891654307,2000
2000-05-08,-0.040175418961216125,2000
2000-05-09,-0.032711928628900266,2000
2000-05-10,-0.06109092768404578,2000
2000-05-11,0.03795499512632783,2000
2000-05-12,0.019776221733672106,2000
2000-05-15,0.022685757094886627,2000
2000-05-16,0.036135870161578376,2000
2000-05-17,-0.01381235225491051,2000
2000-05-18,-0.024509782910769662,2000
2000-05-19,-0.04199543699793795,2000
2000-05-22,-0.008617678289375985,2000
2000-05-23,-0.061224292032952765,2000
2000-05-24,0.04066012788144646,2000
2000-05-25,-0.008510484984822875,2000
2000-05-26,0.001950882628198869,2000
2000-05-30,0.08216519668022992,2000
2000-05-31,-0.013314415012682712,2000
2000-06-01,0.056892664406472004,2000
2000-06-02,0.07004855184708902,2000
2000-06-05,0.0,2000
2000-06-06,-0.025153336138592275,2000
2000-06-07,0.022163565231162252,2000
2000-06-08,-0.0022655087613805414,2000
2000-06-09,0.006487119928013874,2000
2000-06-12,-0.026747976711591903,2000
2000-06-13,0.022516095445598072,2000
2000-06-14,-0.01813442136218746,2000
2000-06-15,0.01550110062757537,2000
2000-06-16,0.002922942920626337,2000
2000-06-19,0.04047976895457861,2000
2000-06-20,0.007158393380478634,2000
2000-06-21,0.009888543147547946,2000
2000-06-22,-0.03977956664521076,2000
2000-06-23,-0.02262589899992684,2000
2000-06-26,0.011737621986199542,2000
2000-06-27,-0.013212935611422005,2000
2000-06-28,0.018615251099082464,2000
2000-06-29,-0.013144942399055726,2000
2000-06-30,0.019493075347549293,2000
2000-07-03,0.0,2000
2000-07-05,-0.03505432851582324,2000
2000-07-06,0.022457159602483623,2000
2000-07-07,0.02551679306979371,2000
2000-07-10,-0.00724417417571066,2000
2000-07-11,-0.004124479637914069,2000
2000-07-12,0.02644184707694963,2000
2000-07-13,0.028243282221600774,2000
2000-07-14,0.012979084847092315,2000
2000-07-17,0.008939414806375279,2000
2000-07-18,-0.024808157279030962,2000
2000-07-19,-0.03119323562249654,2000
2000-07-20,0.030634662242943422,2000
2000-07-21,-0.020321738787505317,2000
2000-07-24,-0.019814136899777623,2000
2000-07-25,0.013581611096109558,2000
2000-07-26,-0.012153038213158163,2000
2000-07-27,-0.03880142279432908,2000
2000-07-28,-0.0377421345036415,2000
2000-07-31,0.03615287277385337,2000
2000-08-01,-0.022383130604236245,2000
2000-08-02,0.0,2000
2000-08-03,0.026262462655617158,2000
2000-08-04,0.007546016764946151,2000
2000-08-07,0.02767858547235713,2000
2000-08-08,0.0034855445664123685,2000
2000-08-09,-0.003157946090833863,2000
2000-08-10,-0.021222510860256394,2000
2000-08-11,0.006148641529894583,2000
2000-08-14,0.022515470280566774,2000
2000-08-15,0.0031456100552951227,2000
2000-08-16,0.010661433402767484,2000
2000-08-17,0.024201318507869995,2000
