Date,Adj_Close,Daily_Return,Year
1999-01-05,6.4001264572143555,-0.0005890565928433622,1999
1999-01-06,6.600131034851074,0.0312500977869381,1999
1999-01-07,6.69447135925293,0.014293704761875858,1999
1999-01-08,6.713339328765869,0.002818440545997891,1999
1999-01-11,6.698245525360107,-0.002248330177663793,1999
1999-01-12,6.539753437042236,-0.023661731675527098,1999
1999-01-13,6.377485275268555,-0.02481258098425676,1999
1999-01-14,6.256725311279297,-0.01893535755504705,1999
1999-01-15,6.373710632324219,0.018697531891647357,1999
1999-01-19,6.354843616485596,-0.0029601305937767552,1999
1999-01-20,6.27182149887085,-0.013064384054923384,1999
1999-01-21,6.290690898895264,0.0030085996592554842,1999
1999-01-22,6.237858295440674,-0.008398537506248749,1999
1999-01-25,6.2114434242248535,-0.004234605847831974,1999
1999-01-26,6.094459056854248,-0.018833684762282865,1999
1999-01-27,5.951061248779297,-0.02352921017882237,1999
1999-01-28,5.928417682647705,-0.003804962709169968,1999
1999-01-29,5.920871734619141,-0.0012728435195534793,1999
1999-02-01,5.920871734619141,0.0,1999
1999-02-02,5.932191848754883,0.001911899909865289,1999
1999-02-03,6.071817874908447,0.023537004485596702,1999
1999-02-04,6.060495853424072,-0.0018646839739977494,1999
1999-02-05,6.215217113494873,0.025529472144327325,1999
1999-02-08,6.256725311279297,0.006678479130567849,1999
1999-02-09,6.113326072692871,-0.022919215955975125,1999
1999-02-10,6.105781078338623,-0.0012341881104542818,1999
1999-02-11,6.075591087341309,-0.004944492868311112,1999
1999-02-12,5.996345520019531,-0.013043268742507719,1999
1999-02-16,5.920871734619141,-0.012586630498261364,1999
1999-02-17,5.8189826011657715,-0.017208468283078426,1999
1999-02-18,5.879360198974609,0.010375971530958372,1999
1999-02-19,5.815207481384277,-0.010911513399284645,1999
1999-02-22,5.8378520011901855,0.003894017518445869,1999
1999-02-23,5.815207481384277,-0.0038789129634139163,1999
1999-02-24,5.758604526519775,-0.009733608825772788,1999
1999-02-25,5.80388879776001,0.007863757796127357,1999
1999-02-26,5.754830837249756,-0.008452601733028975,1999
1999-03-01,5.709547996520996,-0.007868665823442478,1999
1999-03-02,5.686903953552246,-0.003965995729004801,1999
1999-03-03,5.83407735824585,0.025879354723702175,1999
1999-03-04,6.02276086807251,0.03234161946104064,1999
1999-03-05,6.117101669311523,0.015664045660376047,1999
1999-03-08,6.25295352935791,0.022208533941479702,1999
1999-03-09,6.192574501037598,-0.009656081408062622,1999
1999-03-10,6.55484676361084,0.05850107455510489,1999
1999-03-11,6.611451148986816,0.008635500938056317,1999
1999-03-12,6.64163875579834,0.004565957780108487,1999
1999-03-15,6.5435261726379395,-0.014772345616470783,1999
1999-03-16,6.520883560180664,-0.0034603074641860188,1999
1999-03-17,6.720885753631592,0.03067102664924537,1999
1999-03-18,6.807681560516357,0.012914340470356223,1999
1999-03-19,6.754849910736084,-0.007760593575159236,1999
1999-03-22,6.875607967376709,0.01787723757543347,1999
1999-03-23,6.713339328765869,-0.023600624029288753,1999
1999-03-24,6.7737202644348145,0.008994173050395293,1999
1999-03-25,6.837870121002197,0.009470402387916632,1999
1999-03-26,6.947306156158447,0.0160044038888838,1999
1999-03-29,7.166180610656738,0.03150493868825244,1999
1999-03-30,7.0454230308532715,-0.01685103772348262,1999
1999-03-31,6.943532943725586,-0.014461883506709072,1999
1999-04-01,6.845419406890869,-0.014130203979715428,1999
1999-04-05,6.9510817527771,0.015435481685733832,1999
1999-04-06,6.883152961730957,-0.009772405714981502,1999
1999-04-07,6.803906440734863,-0.011513113457842561,1999
1999-04-08,6.871833801269531,0.0099835823914316,1999
1999-04-09,7.00768518447876,0.01976930571052682,1999
1999-04-12,7.037876129150391,0.004308262126058393,1999
1999-04-13,7.090705871582031,0.007506489381480241,1999
1999-04-14,7.011459827423096,-0.011176044472037128,1999
1999-04-15,7.2718424797058105,0.037136724546906974,1999
1999-04-16,7.6303391456604,0.04929928927298399,1999
1999-04-19,7.834116458892822,0.02670619343942482,1999
1999-04-20,7.622795581817627,-0.026974436515469047,1999
1999-04-21,7.64543342590332,0.0029697561534629546,1999
1999-04-22,7.747322082519531,0.01332673387371397,1999
1999-04-23,7.596378326416016,-0.01948334592208234,1999
1999-04-26,7.452976703643799,-0.018877630445753968,1999
1999-04-27,7.637885570526123,0.024810069081783404,1999
1999-04-28,8.037894248962402,0.05237165112552544,1999
1999-04-29,8.245445251464844,0.02582156421493531,1999
1999-04-30,8.143559455871582,-0.012356615378067204,1999
1999-05-03,8.343560218811035,0.024559378982031088,1999
1999-05-04,8.347336769104004,0.00045263055505428973,1999
1999-05-05,8.294502258300781,-0.006329505118180756,1999
1999-05-06,8.215258598327637,-0.009553757115906558,1999
1999-05-07,8.177521705627441,-0.0045935124559410845,1999
1999-05-10,8.147329330444336,-0.0036921180120290664,1999
1999-05-11,8.120914459228516,-0.0032421509116018488,1999
1999-05-12,7.936003684997559,-0.02276969855541655,1999
1999-05-13,8.052988052368164,0.014740966866201966,1999
1999-05-14,7.988837718963623,-0.007966028632772626,1999
1999-05-17,7.905814170837402,-0.010392443938264329,1999
1999-05-18,7.754870891571045,-0.01909269254305901,1999
1999-05-19,7.834116458892822,0.01021881194797336,1999
1999-05-20,7.905814170837402,0.00915198444148646,1999
1999-05-21,8.094500541687012,0.023866785478670494,1999
1999-05-24,7.879397869110107,-0.026573927751207926,1999
1999-05-25,7.792606353759766,-0.011014993377932325,1999
1999-05-26,7.969967842102051,0.022760226847171827,1999
1999-05-27,7.788832664489746,-0.022727215617538876,1999
1999-05-28,7.852984428405762,0.008236377218436175,1999
1999-06-01,7.773739814758301,-0.010091018818376596,1999
1999-06-02,7.886948108673096,0.01456291265368459,1999
1999-06-03,7.992610454559326,0.013397114375589103,1999
1999-06-04,8.08695125579834,0.011803502970071378,1999
1999-06-07,8.203937530517578,0.014466054143130735,1999
1999-06-08,8.10204792022705,-0.012419598505170382,1999
1999-06-09,8.128461837768555,0.0032601532108396114,1999
1999-06-10,8.181295394897461,0.006499822252153287,1999
1999-06-11,8.237899780273438,0.0069187558502386,1999
1999-06-14,8.283185958862305,0.005497296616464142,1999
1999-06-15,8.38884449005127,0.012755784032099315,1999
1999-06-16,8.256766319274902,-0.015744501037419978,1999
1999-06-17,8.328466415405273,0.00868379863954627,1999
1999-06-18,8.366203308105469,0.004531073407511466,1999
1999-06-21,8.151105880737305,-0.02571027973462825,1999
1999-06-22,8.0341215133667,-0.014351962676262486,1999
1999-06-23,8.128461837768555,0.011742456750859054,1999
1999-06-24,7.981289863586426,-0.018105759382211817,1999
1999-06-25,7.962419033050537,-0.002364383559352312,1999
1999-06-28,7.962419033050537,0.0,1999
1999-06-29,8.124690055847168,0.020379613547475195,1999
1999-06-30,8.294502258300781,0.020900760679652297,1999
1999-07-01,8.286955833435059,-0.0009098104540474772,1999
1999-07-02,8.366203308105469,0.0095629174648999,1999
1999-07-06,8.509600639343262,0.017140072498461167,1999
1999-07-07,8.396391868591309,-0.013303652609564787,1999
1999-07-08,8.513376235961914,0.013932695043476162,1999
1999-07-09,8.517148971557617,0.0004431538664726453,1999
1999-07-12,8.596396446228027,0.009304460322937969,1999
1999-07-13,8.52092170715332,-0.008779811348489375,1999
1999-07-14,8.539789199829102,0.0022142549038963732,1999
1999-07-15,8.562435150146484,0.0026518160797033286,1999
1999-07-16,8.52092170715332,-0.004848322032833585,1999
1999-07-19,8.452993392944336,-0.00797194441441218,1999
1999-07-20,8.256766319274902,-0.02321391541997697,1999
1999-07-21,8.305822372436523,0.005941315433271033,1999
1999-07-22,8.260536193847656,-0.005452341328554322,1999
1999-07-23,8.305822372436523,0.005482232330462411,1999
1999-07-26,8.173747062683105,-0.015901533145196933,1999
1999-07-27,8.177521705627441,0.00046180080144253566,1999
1999-07-28,8.290728569030762,0.01384366406822446,1999
1999-07-29,8.343560218811035,0.006372377209117763,1999
1999-07-30,8.403939247131348,0.0072366024498971004,1999
1999-08-02,8.332239151000977,-0.008531724709319621,1999
1999-08-03,8.403939247131348,0.00860514140688795,1999
1999-08-04,8.517148971557617,0.01347103079843337,1999
1999-08-05,8.702059745788574,0.021710407420188593,1999
1999-08-06,8.694510459899902,-0.0008675286207182609,1999
1999-08-09,8.93602466583252,0.027777780824637333,1999
1999-08-10,8.875643730163574,-0.006757024283943203,1999
1999-08-11,9.000176429748535,0.014030835776084771,1999
1999-08-12,8.996406555175781,-0.00041886674135560575,1999
1999-08-13,8.943571090698242,-0.005872952067416559,1999
1999-08-16,8.886966705322266,-0.006329058583192548,1999
1999-08-17,8.992630958557129,0.011889799606381146,1999
1999-08-18,8.917156219482422,-0.008392954122384833,1999
1999-08-19,8.95866870880127,0.004655350685474069,1999
1999-08-20,9.011499404907227,0.005897159256939011,1999
1999-08-23,9.068100929260254,0.006281032912481166,1999
1999-08-24,8.954893112182617,-0.012484181413590867,1999
1999-08-25,8.777531623840332,-0.01980609775241149,1999
1999-08-26,8.686963081359863,-0.010318224571755352,1999
1999-08-27,8.65300178527832,-0.003909455555810459,1999
1999-08-30,8.585076332092285,-0.007849929408497158,1999
1999-08-31,8.739795684814453,0.018021895989882353,1999
1999-09-01,8.751114845275879,0.0012951287272187084,1999
