Date,Fund_Return,SPY_Return,Residual
1999-01-05,0.0201229285550732,0.0114301361336019,0.005418571546820777
1999-01-06,0.0372604120362831,0.0241087440913316,0.006714105659088889
1999-01-07,0.0089804333478091,-0.00490469989152,0.014686490962573798
1999-01-08,-0.0015706769954273,0.0073927808818474,-0.011230349469228752
1999-01-11,0.0298897048526032,-0.0095399053042989,0.041387462132560254
1999-01-12,-0.0244398660592279,-0.0180289888331161,-0.002334979676406692
1999-01-13,0.0052190903906965,-0.0070430694643736,0.013597045631618133
1999-01-14,-0.0207682844184955,-0.0174769679560642,0.0006468506277427788
1999-01-15,0.0429481550900039,0.0260378212502239,0.009991462432088524
1999-01-19,0.0198271013874173,0.0065328463668903,0.011241919038397283
1999-01-20,0.0129609867082793,0.0079879394708821,0.0025576622290358515
1999-01-21,-0.0403543417967618,-0.0264978868569926,-0.007667548145233877
1999-01-22,-0.0092306462935256,-0.0022900933755404,-0.006791545444357675
1999-01-25,0.004658478376599,0.0101993801226749,-0.008508046207492116
1999-01-26,0.0422460608369181,0.0181724577092745,0.019117157743871727
1999-01-27,-0.012852171637834,-0.0116508276691498,0.0012831879196938314
1999-01-28,0.0370554008503902,0.0168049136974601,0.015635247098532746
1999-01-29,0.0246258314627452,0.0076461826338987,0.014649532925626568
1999-02-01,-0.0070686936708889,-0.0058750959548181,-0.00015012397641938312
1999-02-02,-0.025628704713471,-0.0061559867110634,-0.018359161382662418
1999-02-03,0.0155869093435774,0.0101583994799185,0.0024715901654597215
1999-02-04,-0.0388489273762429,-0.014961860313886,-0.020576425027353233
1999-02-05,-0.0324352553917391,-0.0114546069062992,-0.018545074121967948
1999-02-08,0.0221765384687477,0.0020153903793898,0.019235927611251324
1999-02-09,-0.0514632512233821,-0.022372465494127,-0.023931180911668716
1999-02-10,-0.0021277616120872,0.0064283467336547,-0.010582371432615863
1999-02-11,0.0613008295424137,0.0229941933026314,0.032147156900923735
1999-02-12,-0.0341538140974017,-0.0119882825241451,-0.01959680393399013
1999-02-16,-0.001560058981507,-0.0060669716672651,0.005598259850395371
1999-02-17,-0.034374924502864,-0.0010169853895025,-0.03352657496671478
1999-02-18,0.0113267267710255,0.0078919541759043,0.0010433361353294566
1999-02-19,0.0133334118695327,0.0042942932602552,0.007545306699114142
1999-02-22,0.0436843249449563,0.0266596425794465,0.009950665127324718
1999-02-23,0.0141199872855306,-0.0004899031488825,0.014309746367821698
1999-02-24,-0.0144206531072054,-0.0176469820136141,0.007206914889140138
1999-02-25,-0.020181688998289,-0.0094814818869096,-0.008756931910729059
1999-02-26,-0.0437692104232967,-0.0040298927042671,-0.039156226371043865
1999-03-01,-0.002692724669281,0.0027829317219738,-0.0065923801733446035
