Date,Daily_Return,Year
1999-01-04,0.0,1999
1999-01-05,0.0016046550200401466,1999
1999-01-06,0.03310183628002927,1999
1999-01-07,0.0031006386537706376,1999
1999-01-08,0.0005150959495459073,1999
1999-01-11,-0.0020597058230229504,1999
1999-01-12,-0.02425168614659501,1999
1999-01-13,-0.02485503807489342,1999
1999-01-14,-0.018437544342823187,1999
1999-01-15,0.013812178520613116,1999
1999-01-19,-0.004359919447168958,1999
1999-01-20,-0.012041239260990544,1999
1999-01-21,0.004432074099073535,1999
1999-01-22,-0.0055159543750119555,1999
1999-01-25,-0.012201727281057284,1999
1999-01-26,-0.016282981695875498,1999
1999-01-27,-0.017693831200101484,1999
1999-01-28,-0.010459219346008575,1999
1999-01-29,0.007633596116265906,1999
1999-02-01,-0.0011658106558883885,1999
1999-02-02,-0.004667492776060378,1999
1999-02-03,0.01992983957480221,1999
1999-02-04,-0.001149623915766007,1999
1999-02-05,0.023590565655628115,1999
1999-02-08,0.007869486898673728,1999
1999-02-09,-0.018962594076567973,1999
1999-02-10,0.006254000136498572,1999
1999-02-11,-0.006215130708201122,1999
1999-02-12,-0.011370265840434879,1999
1999-02-16,-0.010350216116624678,1999
1999-02-17,-0.016270256699592145,1999
1999-02-18,0.0076787986672886,1999
1999-02-19,-0.012309337671991494,1999
1999-02-22,0.0029673204329982994,1999
1999-02-23,-0.0029585414923760656,1999
1999-02-24,-0.010682353558793767,1999
1999-02-25,0.005998609848449021,1999
1999-02-26,-0.0017888855718283247,1999
1999-03-01,-0.005376163241399667,1999
1999-03-02,-0.005405222600455839,1999
1999-03-03,0.02717343793748328,1999
1999-03-04,0.029394641152235446,1999
1999-03-05,0.013135604283221358,1999
1999-03-08,0.01747461062572553,1999
1999-03-09,-0.009418775199905638,1999
1999-03-10,0.04977658542963459,1999
1999-03-11,0.01065516175856307,1999
1999-03-12,0.007907119679690933,1999
1999-03-15,-0.01412125493409988,1999
1999-03-16,-0.006365768354254175,1999
1999-03-17,0.029898560793178097,1999
1999-03-18,0.010886133313346313,1999
1999-03-19,-0.005128329752403626,1999
1999-03-22,0.013402274277145576,1999
1999-03-23,-0.01983716511946154,1999
1999-03-24,0.007265084448144332,1999
1999-03-25,0.0061825875356738,1999
1999-03-26,0.017418020405108647,1999
1999-03-29,0.033232572170522,1999
1999-03-30,-0.015107335856170967,1999
1999-03-31,-0.014349335379032602,1999
1999-04-01,-0.010040111586633427,1999
1999-04-05,0.015213189228575619,1999
1999-04-06,-0.012987150346576715,1999
1999-04-07,-0.013664312875889206,1999
1999-04-08,0.011801211751560015,1999
1999-04-09,0.013184632132939633,1999
1999-04-12,0.005004980065792308,1999
1999-04-13,0.008466407985256108,1999
1999-04-14,-0.011852321887257822,1999
1999-04-15,0.03698140774628511,1999
1999-04-16,0.040964291344076864,1999
1999-04-19,0.01990744399357225,1999
1999-04-20,-0.024966165206872004,1999
1999-04-21,0.0009310422562784915,1999
1999-04-22,0.012092982029033417,1999
1999-04-23,-0.0183822647576376,1999
1999-04-26,-0.01825840730311945,1999
1999-04-27,0.021458767866879835,1999
1999-04-28,0.04528522042418626,1999
1999-04-29,0.022778263216536754,1999
1999-04-30,-0.01484747503135908,1999
1999-05-03,0.02393653304391896,1999
1999-05-04,0.0004327534715560244,1999
1999-05-05,-0.007356118265002598,1999
1999-05-06,-0.010898102173847346,1999
1999-05-07,0.006610809418739594,1999
1999-05-10,-0.001751044734996765,1999
1999-05-11,-0.004385698005405558,1999
1999-05-12,-0.01982433608492462,1999
1999-05-13,0.010337078689204304,1999
1999-05-14,-0.010231316762733589,1999
1999-05-17,-0.006741540392351197,1999
1999-05-18,-0.014479432952190674,1999
1999-05-19,0.0068869320558049285,1999
1999-05-20,0.00866395544508003,1999
1999-05-21,0.021699929255333705,1999
1999-05-24,-0.023451668180267893,1999
1999-05-25,-0.008155458675960015,1999
1999-05-26,0.02055714120737373,1999
1999-05-27,-0.021933708579918165,1999
1999-05-28,0.012356951432300534,1999
1999-06-01,-0.008589536087127203,1999
1999-06-02,0.010944010586502628,1999
1999-06-03,0.01308032166703188,1999
1999-06-04,0.009350259355903612,1999
1999-06-07,0.01323320061597033,1999
1999-06-08,-0.011753872189133263,1999
1999-06-09,0.0,1999
1999-06-10,0.007048027328043549,1999
1999-06-11,0.009186078521036256,1999
1999-06-14,0.006068845137689793,1999
1999-06-15,0.012063832646052486,1999
1999-06-16,-0.013622938192690559,1999
1999-06-17,0.006905302386253087,1999
1999-06-18,0.003429251749099027,1999
1999-06-21,-0.023494274108248447,1999
1999-06-22,-0.011811159894658751,1999
1999-06-23,0.010624266623187273,1999
1999-06-24,-0.01795907926890583,1999
1999-06-25,-0.0049059958894949185,1999
1999-06-28,-0.004034028572051818,1999
1999-06-29,0.01485137672717829,1999
1999-06-30,0.01906860895435436,1999
1999-07-01,0.00043541756115739183,1999
1999-07-02,0.007394029401444735,1999
1999-07-06,0.01683968594598828,1999
1999-07-07,-0.010615580470594077,1999
1999-07-08,0.012017154859846002,1999
1999-07-09,0.0008478885967018179,1999
1999-07-12,0.009322336175178858,1999
1999-07-13,-0.007556683901687733,1999
1999-07-14,0.005922434703108603,1999
1999-07-15,0.005466250047646115,1999
1999-07-16,-0.0029275071241703365,1999
1999-07-19,-0.0062917596997345004,1999
1999-07-20,-0.020683790477664443,1999
1999-07-21,0.004310242680825693,1999
1999-07-22,-0.007295813713891319,1999
1999-07-23,0.004323125505308223,1999
1999-07-26,-0.017219265524024863,1999
1999-07-27,-0.0017518116101208348,1999
1999-07-28,0.011847109442544301,1999
1999-07-29,0.0017347416715363106,1999
1999-07-30,0.012987026562314874,1999
