Date,Daily_Return,Year
1999-01-04,0.0,1999
1999-01-05,-0.001144086173434089,1999
1999-01-06,0.02863706691649659,1999
1999-01-07,0.013362926253927654,1999
1999-01-08,0.0021979201566841855,1999
1999-01-11,-0.0021930998982123695,1999
1999-01-12,-0.023076770499673493,1999
1999-01-13,-0.023622162987614437,1999
1999-01-14,-0.01843322742098541,1999
1999-01-15,0.017605668231823746,1999
1999-01-19,-0.002307023034056499,1999
1999-01-20,-0.011560561016311866,1999
1999-01-21,0.002339020402665648,1999
1999-01-22,-0.009334915725965454,1999
1999-01-25,-0.004711390646675029,1999
1999-01-26,-0.018934771692951213,1999
1999-01-27,-0.022919081451545753,1999
1999-01-28,-0.003703851963692939,1999
1999-01-29,0.0,1999
1999-02-01,0.0,1999
1999-02-02,0.001238971012409884,1999
1999-02-03,0.02351516048382396,1999
1999-02-04,-0.0012092053671969305,1999
1999-02-05,0.0242130896648749,1999
1999-02-08,0.007092193104055511,1999
1999-02-09,-0.021126744361494754,1999
1999-02-10,-0.0011992520098929038,1999
1999-02-11,-0.006002087043008308,1999
1999-02-12,-0.010869900806902533,1999
1999-02-16,-0.01220987254810546,1999
1999-02-17,-0.01606932795760796,1999
1999-02-18,0.01005038221967225,1999
1999-02-19,-0.011194275851329039,1999
1999-02-22,0.005031820907077655,1999
1999-02-23,-0.003754945782054264,1999
1999-02-24,-0.008794187047389324,1999
1999-02-25,0.007604663497987829,1999
1999-02-26,-0.007547269056484507,1999
1999-03-01,-0.007604249435943955,1999
1999-03-02,-0.003831258563744333,1999
1999-03-03,0.025640620225884314,1999
1999-03-04,0.03250032592923513,1999
1999-03-05,0.014527834023209119,1999
1999-03-08,0.023866265640319906,1999
1999-03-09,-0.009324034841358797,1999
1999-03-10,0.056470840321640736,1999
1999-03-11,0.008908526551954843,1999
1999-03-12,0.0044150679518948355,1999
1999-03-15,-0.01428580788352285,1999
1999-03-16,-0.0033444337953982828,1999
1999-03-17,0.033557022454331564,1999
1999-03-18,0.010822650488672148,1999
1999-03-19,-0.006424152329318145,1999
1999-03-22,0.018318938488165015,1999
