Fund,I_without_fund,marginal_impact
PRNEX,4.48,1.1033333333333335
ICPAX,4.880000000000001,0.7033333333333331
VGENX,5.280000000000001,0.3033333333333328
FNARX,5.6800000000000015,-0.09666666666666757
RYEIX,5.880000000000001,-0.29666666666666686
FSENX,5.960000000000001,-0.3766666666666669
