Date,Adj_Close,Daily_Return,Year
1999-01-05,4.01619815826416,0.012369970710355505,1999
1999-01-06,4.122091293334961,0.026366511536016546,1999
1999-01-07,4.1195068359375,-0.0006269772340170565,1999
1999-01-08,4.142754077911377,0.005643209951995631,1999
1999-01-11,4.147918224334717,0.0012465491135171813,1999
1999-01-12,4.0962629318237305,-0.012453305421485594,1999
1999-01-13,4.073018550872803,-0.005674533431519468,1999
1999-01-14,4.057521343231201,-0.0038048458282323727,1999
1999-01-15,4.1453351974487305,0.021642240863137152,1999
1999-01-19,4.207322120666504,0.014953416374126727,1999
1999-01-20,4.235732555389404,0.006752616963495051,1999
1999-01-21,4.147918224334717,-0.020731793121110842,1999
1999-01-22,4.083349704742432,-0.01556648807912342,1999
1999-01-25,4.104011058807373,0.00505990315768079,1999
1999-01-26,4.1530842781066895,0.011957379889121711,1999
1999-01-27,4.142754077911377,-0.002487356264299523,1999
1999-01-28,4.215070724487305,0.017456176547266056,1999
1999-01-29,4.25897741317749,0.010416595962461805,1999
1999-02-01,4.248647212982178,-0.0024255118525283725,1999
1999-02-02,4.248647212982178,0.0,1999
1999-02-03,4.173746585845947,-0.01762928842558731,1999
1999-02-04,4.106594562530518,-0.016089147228812717,1999
1999-02-05,3.998117685317993,-0.02641528779156621,1999
1999-02-08,4.036859512329102,0.009690016667937895,1999
1999-02-09,3.9232177734375,-0.028151026446306737,1999
1999-02-10,3.8948071002960205,-0.007241676292821797,1999
1999-02-11,4.067852973937988,0.04442989580377832,1999
1999-02-12,4.0110321044921875,-0.013968270193107313,1999
1999-02-16,3.9877870082855225,-0.0057952904891066526,1999
1999-02-17,3.907721519470215,-0.020077674321360095,1999
1999-02-18,3.933548927307129,0.006609326613534083,1999
1999-02-19,3.969707727432251,0.009192411431342196,1999
1999-02-22,4.057521343231201,0.022120927239081878,1999
1999-02-23,4.0962629318237305,0.009548092373477868,1999
1999-02-24,4.080766201019287,-0.0037831386955289314,1999
1999-02-25,4.023946285247803,-0.013923835126181006,1999
1999-02-26,3.9412975311279297,-0.020539228971040657,1999
1999-03-01,3.9283840656280518,-0.0032764503054866223,1999
1999-03-02,3.9051384925842285,-0.005917337168535486,1999
1999-03-03,3.8767292499542236,-0.007274836138066121,1999
1999-03-04,3.8999738693237305,0.005995935715598755,1999
1999-03-05,3.980039358139038,0.02052975006963087,1999
1999-03-08,4.06527042388916,0.021414628871904817,1999
1999-03-09,4.080766201019287,0.003811745717841486,1999
1999-03-10,4.104011058807373,0.005696199351553188,1999
1999-03-11,4.091096878051758,-0.003146721724324064,1999
1999-03-12,4.039442539215088,-0.012626036580504651,1999
1999-03-15,4.073018550872803,0.008312040914496777,1999
1999-03-16,4.124673843383789,0.012682312114664196,1999
1999-03-17,4.150501728057861,0.006261800485267921,1999
1999-03-18,4.111759662628174,-0.009334308950599057,1999
1999-03-19,4.080766201019287,-0.007537760995757314,1999
1999-03-22,4.060103893280029,-0.005063340245784476,1999
1999-03-23,3.9542112350463867,-0.026081268119495182,1999
1999-03-24,3.9671249389648438,0.003265810335068231,1999
1999-03-25,4.0936808586120605,0.03190116812409727,1999
1999-03-26,4.106594562530518,0.003154545838933709,1999
1999-03-29,4.2408976554870605,0.03270424944842487,1999
1999-03-30,4.235732555389404,-0.001217926136692693,1999
1999-03-31,4.23314905166626,-0.0006099307945818255,1999
1999-04-01,4.27705717086792,0.010372448185914207,1999
1999-04-05,4.2641425132751465,-0.003019519514664948,1999
1999-04-06,4.25897741317749,-0.0012112869308603669,1999
1999-04-07,4.222818851470947,-0.008489963246733012,1999
1999-04-08,4.251229286193848,0.006727836481312588,1999
1999-04-09,4.289970874786377,0.00911303201602065,1999
1999-04-12,4.230567455291748,-0.013847044940039854,1999
1999-04-13,4.220236301422119,-0.0024420255624825193,1999
1999-04-14,4.217652797698975,-0.0006121703948838153,1999
