Date,Adj_Close,Daily_Return,Year
1999-01-05,0.26988473534584045,0.00838155045599609,1999
1999-01-06,0.27010929584503174,0.0008320607643983458,1999
1999-01-07,0.2683144807815552,-0.0066447733976038315,1999
1999-01-08,0.2685389220714569,0.0008364859371285949,1999
1999-01-11,0.26764148473739624,-0.003341926478061419,1999
1999-01-12,0.26629531383514404,-0.005029754275847842,1999
1999-01-13,0.2656223475933075,-0.002527142637790303,1999
1999-01-14,0.2638276517391205,-0.006756569507227028,1999
1999-01-15,0.2638276517391205,0.0,1999
1999-01-19,0.26517364382743835,0.005101785500667866,1999
1999-01-20,0.2649492621421814,-0.0008461688802035017,1999
1999-01-21,0.26450052857398987,-0.001693658493567396,1999
1999-01-22,0.26607099175453186,0.005937467078076963,1999
1999-01-25,0.26764148473739624,0.005902533652797581,1999
1999-01-26,0.26764148473739624,0.0,1999
1999-01-27,0.26517364382743835,-0.009220696531329176,1999
1999-01-28,0.263154536485672,-0.007614283654375109,1999
1999-01-29,0.2609110176563263,-0.008525480348190229,1999
1999-02-01,0.2615841031074524,0.0025797509709333255,1999
1999-02-02,0.26225709915161133,0.0025727711897021166,1999
1999-02-03,0.2633790671825409,0.004278122630651637,1999
1999-02-04,0.26427632570266724,0.0034067191813100806,1999
1999-02-05,0.2629302740097046,-0.0050933495059903855,1999
1999-02-08,0.26225709915161133,-0.0025602789965084582,1999
1999-02-09,0.26135993003845215,-0.0034209526303061732,1999
1999-02-10,0.25889211893081665,-0.009442193787213005,1999
1999-02-11,0.2577703595161438,-0.004332922219902002,1999
1999-02-12,0.25552690029144287,-0.008703325040598453,1999
1999-02-16,0.2561999559402466,0.002633991364651145,1999
1999-02-17,0.25552690029144287,-0.002627071680530224,1999
1999-02-18,0.25642433762550354,0.0035121051170623474,1999
1999-02-19,0.2561999559402466,-0.0008750405181300325,1999
1999-02-22,0.25844326615333557,0.008756091330523796,1999
1999-02-23,0.25934094190597534,0.003473395790111855,1999
1999-02-24,0.25934094190597534,0.0,1999
1999-02-25,0.25821900367736816,-0.004326113032372403,1999
1999-02-26,0.25709742307662964,-0.004343524623539707,1999
1999-03-01,0.2577703595161438,0.0026174375124468074,1999
1999-03-02,0.2577703595161438,0.0,1999
1999-03-03,0.25799474120140076,0.0008704712430014361,1999
1999-03-04,0.2577703595161438,-0.0008697141818165832,1999
1999-03-05,0.25889211893081665,0.004351778136084006,1999
1999-03-08,0.25799474120140076,-0.0034662226610910896,1999
1999-03-09,0.2586677372455597,0.0026085649692897395,1999
1999-03-10,0.2577703595161438,-0.0034692294407168145,1999
1999-03-11,0.25754591822624207,-0.0008707024745708836,1999
1999-03-12,0.25754591822624207,0.0,1999
1999-03-15,0.2561999559402466,-0.00522610606786289,1999
1999-03-16,0.2548538148403168,-0.005254259685523843,1999
1999-03-17,0.2548538148403168,0.0,1999
1999-03-18,0.25440526008605957,-0.001760047243311802,1999
1999-03-19,0.25395649671554565,-0.0017639704869392148,1999
1999-03-22,0.251039981842041,-0.011484308971120405,1999
1999-03-23,0.2492208331823349,-0.0072464499334243815,1999
1999-03-24,0.24990305304527283,0.0027374110511813043,1999
1999-03-25,0.24944837391376495,-0.0018194220757499213,1999
1999-03-26,0.24967560172080994,0.0009109211797209138,1999
1999-03-29,0.25217702984809875,0.010018712721821865,1999
1999-03-30,0.2537687420845032,0.006311884303511706,1999
1999-03-31,0.2549056112766266,0.004479941787885133,1999
1999-04-01,0.25513312220573425,0.0008925300936619696,1999
1999-04-05,0.25513312220573425,0.0,1999
1999-04-06,0.2537687420845032,-0.0053477185143011585,1999
1999-04-07,0.2526317834854126,-0.00448029410459061,1999
1999-04-08,0.25240448117256165,-0.0008997375932473517,1999
1999-04-09,0.25149476528167725,-0.003604198652330748,1999
1999-04-12,0.2549056112766266,0.013562294193794289,1999
1999-04-13,0.25558793544769287,0.00267677187508375,1999
1999-04-14,0.2596808075904846,0.016013557665085276,1999
1999-04-15,0.26377400755882263,0.015762427752431307,1999
1999-04-16,0.27423402667045593,0.03965523065914933,1999
1999-04-19,0.2799188196659088,0.020729714195110605,1999
1999-04-20,0.2794640064239502,-0.001624804086061249,1999
1999-04-21,0.2808283865451813,0.0048821318304630434,1999
1999-04-22,0.28219273686408997,0.004858306297640613,1999
1999-04-23,0.2815105617046356,-0.00241740863721418,1999
1999-04-26,0.28014615178108215,-0.004846745057419999,1999
1999-04-27,0.27809959650039673,-0.007305312843578493,1999
1999-04-28,0.2803734838962555,0.008176521737080389,1999
1999-04-29,0.2803734838962555,0.0,1999
1999-04-30,0.28310227394104004,0.009732696569102917,1999
1999-05-03,0.28310227394104004,0.0,1999
1999-05-04,0.28378450870513916,0.0024098526465428094,1999
1999-05-05,0.28537610173225403,0.00560845634025986,1999
1999-05-06,0.28651317954063416,0.0039844885450393,1999
1999-05-07,0.2883322834968567,0.006349110917477141,1999
1999-05-10,0.29242515563964844,0.014194983971804742,1999
1999-05-11,0.2942444980144501,0.0062215658937481155,1999
1999-05-12,0.2960633337497711,0.006181375514561882,1999
1999-05-13,0.29492664337158203,-0.0038393487089144474,1999
1999-05-14,0.29197049140930176,-0.010023346580308012,1999
1999-05-17,0.2908336818218231,-0.0038935769912616935,1999
1999-05-18,0.28901439905166626,-0.006255406040870604,1999
1999-05-19,0.2906060814857483,0.00550727728204814,1999
1999-05-20,0.2931074798107147,0.008607522293331948,1999
1999-05-21,0.2953813374042511,0.007757760378564127,1999
1999-05-24,0.29492664337158203,-0.0015393458390594583,1999
1999-05-25,0.29447171092033386,-0.0015425274775022757,1999
1999-05-26,0.29197049140930176,-0.008493921209663413,1999
1999-05-27,0.29197049140930176,0.0,1999
1999-05-28,0.2928800582885742,0.0031152698852616734,1999
1999-06-01,0.29242515563964844,-0.001553204583418788,1999
1999-06-02,0.2921978533267975,-0.0007773008185761876,1999
1999-06-03,0.2928800582885742,0.002334736391830239,1999
1999-06-04,0.29242515563964844,-0.001553204583418788,1999
1999-06-07,0.2921978533267975,-0.0007773008185761876,1999
1999-06-08,0.2910609245300293,-0.0038909553366794913,1999
1999-06-09,0.29128843545913696,0.0007816608480681886,1999
1999-06-10,0.28924185037612915,-0.007025974374100796,1999
1999-06-11,0.2883322834968567,-0.003144658624226304,1999
1999-06-14,0.28764981031417847,-0.002366967633319672,1999
1999-06-15,0.28924185037612915,0.005534646660158904,1999
1999-06-16,0.2910609245300293,0.006289111176458917,1999
1999-06-17,0.2908336818218231,-0.0007807393196909151,1999
1999-06-18,0.29015135765075684,-0.0023460974904698784,1999
1999-06-21,0.2896966338157654,-0.0015671952689561008,1999
1999-06-22,0.28855249285697937,-0.003949445127186535,1999
1999-06-23,0.2867218255996704,-0.006344312742487146,1999
1999-06-24,0.2855776846408844,-0.003990421574615266,1999
1999-06-25,0.2851199507713318,-0.0016028348648047253,1999
1999-06-28,0.2874082922935486,0.00802589056299352,1999
1999-06-29,0.2867218255996704,-0.0023884721223598193,1999
1999-06-30,0.2883237302303314,0.0055869643941848235,1999
1999-07-01,0.2874082922935486,-0.0031750350068360245,1999
1999-07-02,0.2883237302303314,0.00318514796312086,1999
1999-07-06,0.2869506776332855,-0.004762190735909999,1999
1999-07-07,0.2837469279766083,-0.011164809517444474,1999
1999-07-08,0.28100118041038513,-0.00967674817064279,1999
