Fund,I_without_fund,marginal_impact
FSELX,6.48,0.5943801652892562
RSIFX,6.690000000000001,0.38438016528925534
FDCPX,6.86,0.2143801652892563
ROGSX,6.98,0.09438016528925619
SHGTX,7.050000000000001,0.024380165289255906
SLMCX,7.080000000000001,-0.0056198347107443425
ICTEX,7.080000000000001,-0.0056198347107443425
FSPTX,7.130000000000002,-0.05561983471074505
FSCSX,7.180000000000001,-0.10561983471074399
KTCAX,7.250000000000003,-0.17561983471074605
MTCAX,7.260000000000002,-0.18561983471074495
