Date,Residual,Fund,Sector,Year
1999-01-05,0.0070779520106681,PHRAX,real estate,1999
1999-01-06,-0.0018692121596510735,PHRAX,real estate,1999
1999-01-07,-0.006149084443589455,PHRAX,real estate,1999
1999-01-08,-2.3637715997971162e-05,PHRAX,real estate,1999
1999-01-11,-0.002336535095137952,PHRAX,real estate,1999
1999-01-12,-0.003089652198976141,PHRAX,real estate,1999
1999-01-13,-0.0017975308668405857,PHRAX,real estate,1999
1999-01-14,-0.004877559155965876,PHRAX,real estate,1999
1999-01-15,-0.0029124155271437217,PHRAX,real estate,1999
1999-01-19,0.004337100786432953,PHRAX,real estate,1999
1999-01-20,-0.0017712604217340296,PHRAX,real estate,1999
1999-01-21,0.0011790606185508022,PHRAX,real estate,1999
1999-01-22,0.006144019552849183,PHRAX,real estate,1999
1999-01-25,0.004733551638577775,PHRAX,real estate,1999
1999-01-26,-0.0020463791213580435,PHRAX,real estate,1999
1999-01-27,-0.007983108686390964,PHRAX,real estate,1999
1999-01-28,-0.00950988128312691,PHRAX,real estate,1999
1999-01-29,-0.00941238082604922,PHRAX,real estate,1999
1999-02-01,0.003180281614496024,PHRAX,real estate,1999
1999-02-02,0.0032056261558339183,PHRAX,real estate,1999
1999-02-03,0.0031130073095106533,PHRAX,real estate,1999
1999-02-04,0.00500932477292639,PHRAX,real estate,1999
1999-02-05,-0.0038774230229856998,PHRAX,real estate,1999
1999-02-08,-0.0028272855784624612,PHRAX,real estate,1999
1999-02-09,-0.0010036081686760016,PHRAX,real estate,1999
1999-02-10,-0.01019520969642515,PHRAX,real estate,1999
1999-02-11,-0.006909776900383837,PHRAX,real estate,1999
1999-02-12,-0.007429197404909337,PHRAX,real estate,1999
1999-02-16,0.003256492324401247,PHRAX,real estate,1999
1999-02-17,-0.0025604817387851132,PHRAX,real estate,1999
1999-02-18,0.002597070281233337,PHRAX,real estate,1999
1999-02-19,-0.0013927787574490435,PHRAX,real estate,1999
1999-02-22,0.005775640312396291,PHRAX,real estate,1999
1999-02-23,0.003480350448154942,PHRAX,real estate,1999
1999-02-24,0.0018976138896913556,PHRAX,real estate,1999
1999-02-25,-0.003326383442689584,PHRAX,real estate,1999
1999-02-26,-0.003945676424989531,PHRAX,real estate,1999
1999-03-01,0.0022663725706469568,PHRAX,real estate,1999
1999-03-02,0.0009266103903237919,PHRAX,real estate,1999
1999-03-03,0.00023569167313226846,PHRAX,real estate,1999
1999-03-04,-0.002307640262347893,PHRAX,real estate,1999
1999-03-05,0.0020905185042538457,PHRAX,real estate,1999
1999-03-08,-0.004227074724190944,PHRAX,real estate,1999
1999-03-09,0.0028320193059553755,PHRAX,real estate,1999
1999-03-10,-0.004481847083590716,PHRAX,real estate,1999
1999-03-11,-0.0021416397942067393,PHRAX,real estate,1999
1999-03-12,0.0010081878002879982,PHRAX,real estate,1999
1999-03-15,-0.0068409406792835645,PHRAX,real estate,1999
1999-03-16,-0.004880005348676923,PHRAX,real estate,1999
1999-03-17,0.0004284063604511867,PHRAX,real estate,1999
